text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
$m(,"Masekhet: 5330016, Page: 46, Side: a, Line: 51, Word: 4",verb G,,,,,to hear (w. d.o. or,) something,to listen,,שמע,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
mynh,"Masekhet: 5330016, Page: 46, Side: a, Line: 51, Word: 5",p02 C,,,,,from,,,,מינה,mn,preposition with pronominal suffix (h)aphel,from
klwM,"Masekhet: 5330016, Page: 46, Side: a, Line: 51, Word: 6",P01,,,,,something,,,,כלום,klwm,preposition independent,something
whyy d),"Masekhet: 5330016, Page: 46, Side: a, Line: 52, Word: 0",P01 C,c,,,,which one (f.),"and, also",,,והיי דא,w_,preposition independent (h)aphel | conjunction,"which one (f.) | and, also"
)mrh,"Masekhet: 5330016, Page: 46, Side: a, Line: 52, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
d),"Masekhet: 5330016, Page: 46, Side: a, Line: 52, Word: 2",R,,,,,this (f.),,,,דא,dh dh P01 C,R,this (f.)
w)ynwN,"Masekhet: 5330016, Page: 46, Side: a, Line: 64, Word: 0",R,c,,,,they,"and, also",,,ואינון,w_,R | conjunction,"they | and, also"
mtybyN,"Masekhet: 5330016, Page: 46, Side: a, Line: 64, Word: 1",verb C,,,,,"to restore, return (trans.)",(w. or without an object) to answer,to vomit,,מתיבין,twb,verb (h)aphel,"to restore, return (trans.) | (w. or without an object) to answer | to vomit"
lyh,"Masekhet: 5330016, Page: 46, Side: a, Line: 64, Word: 2",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
"""kl","Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 0",No data,,,,,,,,,כל,None,No data,
h(wbr,"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 1",No data,,,,,,,,,העובר,None,No data,
(l,"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 2",No data,,,,,,,,,על,None,No data,
"hpqwdyM""","Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 3",No data,,,,,,,,,הפקודים,None,No data,
r',"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywdh,"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 5",PN Personal name,,,,,,,,,יודה,ywdh,proper name Personal name,
wr',"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 6",N,c,,,,chief; teacher,"and, also",,,ור',w_,noun | conjunction,"chief; teacher | and, also"
nxmyh,"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 7",PN Personal name,,,,,,,,,נחמיה,nxmyh,proper name Personal name,
xd,"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 8",n01 C,,,,,one,,,,חד,xd,numeral singular absolute or construct (h)aphel,one
)m',"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 9",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
