text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
xd,"Masekhet: 5330036, Page: 33, Side: b, Line: 02, Word: 0",n01 C,,,,,one,,,,חד,xd,numeral singular absolute or construct (h)aphel,one
br )byy,"Masekhet: 5330036, Page: 33, Side: b, Line: 02, Word: 1",noun sg. abs. or construct,,,,,"patrician, important person",,,,בר אביי,br@)byy,noun sg. abs. or construct,"patrician, important person"
(br,"Masekhet: 5330036, Page: 33, Side: b, Line: 02, Word: 2",verb G,,,,,to cross over,"to go away, vanish",":  to violate, transgress",to be exchangeable,עבר,(br,verb peal,"to cross over | to go away, vanish | :  to violate, transgress | to be exchangeable"
qmy,"Masekhet: 5330036, Page: 33, Side: b, Line: 02, Word: 3",X,,,,,first,,,,קמי,qdmyy qdmyy a01 C,X,first
tybwt),"Masekhet: 5330036, Page: 33, Side: b, Line: 02, Word: 4",noun sg. emphatic,,,,,chest; ark,,,,תיבותא,tybw,noun sg. emphatic,chest; ark
wl),"Masekhet: 5330036, Page: 33, Side: b, Line: 02, Word: 5",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
)dkr,"Masekhet: 5330036, Page: 33, Side: b, Line: 02, Word: 6",verb C,,,,,to recall,to remind,,,אדכר,dkr,verb (h)aphel,to recall | to remind
dry$ yrx),"Masekhet: 5330036, Page: 33, Side: b, Line: 02, Word: 7",c,N,,,,new moon,,,,דריש ירחא,r)$@yrx r)$@yrx noun sg. emphatic,conjunction | noun,new moon
wqlswnyh,"Masekhet: 5330036, Page: 33, Side: b, Line: 03, Word: 0",verb D,c,,,,to praise,to approve,"to clap, to clamor",,וקלסוניה,w_,verb pael | conjunction,"to praise | to approve | to clap, to clamor"
)m',"Masekhet: 5330036, Page: 33, Side: b, Line: 11, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330036, Page: 33, Side: b, Line: 11, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywsy,"Masekhet: 5330036, Page: 33, Side: b, Line: 11, Word: 2",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,
drwmyy),"Masekhet: 5330036, Page: 33, Side: b, Line: 11, Word: 3",A02 C,,,,,southerner,,,,דרומייא,drwmyy,adjective singular determined (h)aphel,southerner
