text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
)mrh,"Masekhet: 5330004, Page: 27, Side: a, Line: 02, Word: 7",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
(l,"Masekhet: 5330004, Page: 27, Side: a, Line: 02, Word: 8",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
kl,"Masekhet: 5330004, Page: 27, Side: a, Line: 02, Word: 9",noun sg. abs. or construct,,,,,"all, every",,,,כל,kl,noun sg. abs. or construct,"all, every"
pyrq),"Masekhet: 5330004, Page: 27, Side: a, Line: 02, Word: 10",noun sg. emphatic,,,,,"segment, separation",,,,פירקא,prq,noun sg. emphatic,"segment, separation"
)yt)mrt,"Masekhet: 5330004, Page: 27, Side: a, Line: 02, Word: 11",verb Gt,,,,,to be said,"to be ordered, commanded",,,איתאמרת,)mr,verb ethpeel,"to be said | to be ordered, commanded"
mxlp),"Masekhet: 5330004, Page: 27, Side: a, Line: 03, Word: 0",verb C,,,,,to exchange,to sprout forth again,to make pass over or by,,מחלפא,xlp,verb (h)aphel,to exchange | to sprout forth again | to make pass over or by
$yTtyh,"Masekhet: 5330004, Page: 27, Side: a, Line: 03, Word: 1",noun sg. emphatic,,,,,branch; row; method,,,,שיטתיה,$yTh#2,noun sg. emphatic,branch; row; method
drb,"Masekhet: 5330004, Page: 27, Side: a, Line: 03, Word: 2",p,PN Personal name,,,,,,,,דרב,rb,preposition | proper name Personal name,
tmN,"Masekhet: 5330004, Page: 27, Side: a, Line: 03, Word: 3",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there
hw),"Masekhet: 5330004, Page: 27, Side: a, Line: 03, Word: 4",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he
)m',"Masekhet: 5330004, Page: 27, Side: a, Line: 03, Word: 5",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""kwlN""","Masekhet: 5330004, Page: 27, Side: a, Line: 03, Word: 6",No data,,,,,,,,,כולן,None,No data,
"""myN","Masekhet: 5330004, Page: 27, Side: a, Line: 04, Word: 0",No data,,,,,,,,,מין,None,No data,
")xd""","Masekhet: 5330004, Page: 27, Side: a, Line: 04, Word: 1",No data,,,,,,,,,אחד,None,No data,
whk),"Masekhet: 5330004, Page: 27, Side: a, Line: 04, Word: 2",a01 C,c,,,,here,"and, also",,,והכא,w_,a01 (h)aphel | conjunction,"here | and, also"
hw),"Masekhet: 5330004, Page: 27, Side: a, Line: 04, Word: 3",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he
)m',"Masekhet: 5330004, Page: 27, Side: a, Line: 04, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
hkyN,"Masekhet: 5330004, Page: 27, Side: a, Line: 04, Word: 5",a01 C,,,,,"so, thus",,,,הכין,hkyn,a01 (h)aphel,"so, thus"
)$kxwN,"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 0",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכחון,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible"
kt',"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 1",verb G,,,,,to write,to draw,,,כת',ktb,verb peal,to write | to draw
(l,"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 2",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
pynqsyh,"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 3",noun sg. emphatic,,,,,writing tablet,,,,פינקסיה,pynqs,noun sg. emphatic,writing tablet
dr',"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 4",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
hll,"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 5",PN Personal name,,,,,,,,,הלל,hll,proper name Personal name,
byr',"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 6",noun sg. abs. or construct,,,,,important person,,,,ביר',byrby,noun sg. abs. or construct,important person
)ls,"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 7",PN Personal name,,,,,,,,,אלס,)ls,proper name Personal name,
r',"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 8",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywnh,"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 9",PN Personal name,,,,,,,,,יונה,ywnh,proper name Personal name,
b$M,"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 10",noun sg. abs. or construct,p02,,,,name,"in, with",,,בשם,b_,noun sg. abs. or construct | preposition with pronominal suffix,"name | in, with"
r',"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 11",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
xyy),"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 12",PN Personal name,,,,,,,,,חייא,xyy),proper name Personal name,
br,"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 13",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
ww),"Masekhet: 5330004, Page: 27, Side: a, Line: 06, Word: 14",PN Personal name,,,,,,,,,ווא,ww),proper name Personal name,
)$kxwN,"Masekhet: 5330004, Page: 27, Side: a, Line: 07, Word: 0",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכחון,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible"
kt',"Masekhet: 5330004, Page: 27, Side: a, Line: 07, Word: 1",verb G,,,,,to write,to draw,,,כת',ktb,verb peal,to write | to draw
(l,"Masekhet: 5330004, Page: 27, Side: a, Line: 07, Word: 2",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
kwtl),"Masekhet: 5330004, Page: 27, Side: a, Line: 07, Word: 3",noun sg. emphatic,,,,,wall,,,,כותלא,kwtl,noun sg. emphatic,wall
dr',"Masekhet: 5330004, Page: 27, Side: a, Line: 07, Word: 4",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
hll,"Masekhet: 5330004, Page: 27, Side: a, Line: 07, Word: 5",PN Personal name,,,,,,,,,הלל,hll,proper name Personal name,
byr',"Masekhet: 5330004, Page: 27, Side: a, Line: 07, Word: 6",noun sg. abs. or construct,,,,,important person,,,,ביר',byrby,noun sg. abs. or construct,important person
