text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
wkrbnN,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 2",noun pl. emphatic,c,,,,chief; teacher,"and, also",,,וכרבנן,w_,noun pl. emphatic | conjunction,"chief; teacher | and, also"
dtmN,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 3",p,X,,,,there,,,,דתמן,tmn tmn a01 C,preposition | X,there
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
)b),"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 5",PN Personal name,,,,,,,,,אבא,)b),proper name Personal name,
br,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 6",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
zmyn),"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 7",PN Personal name,,,,,,,,,זמינא,zmyn),proper name Personal name,
b$M,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 8",noun sg. abs. or construct,p02,,,,name,"in, with",,,בשם,b_,noun sg. abs. or construct | preposition with pronominal suffix,"name | in, with"
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 9",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywcdq,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 10",PN Personal name,,,,,,,,,יוצדק,ywcdq,proper name Personal name,
mN qwmy,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 11",p01 C,,,,,before,,,,מן קומי,mn@qwmy,preposition independent (h)aphel,before
)ylyN,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 12",R,,,,,these (m. and f.),,,,אילין,)ylyyn )ylyyn P01 C,R,these (m. and f.)
trtyN,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 0",b,,,,,two,,,,תרתין,tryyn tryyn n01 C,b,two
mylyy),"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 1",N,,,,,"word, speech; thing",,,,מילייא,mylh mylh noun pl. emphatic,noun,"word, speech; thing"
nxt,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 2",verb G,,,,,"to descend, go down physically",fig.,to go inward,as a co-verb: to do something while descending or penetrating,נחת,nxt,verb peal,"to descend, go down physically | fig. | to go inward | as a co-verb: to do something while descending or penetrating"
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 3",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
