text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
qnth,"Masekhet: 5330029, Page: 51, Side: b, Line: 28, Word: 3",noun sg. emphatic,,,,,handle,,,,קנתה,qnt,noun sg. emphatic,handle
dkwlbh,"Masekhet: 5330029, Page: 51, Side: b, Line: 28, Word: 4",p,noun sg. emphatic,,,,axe,,,,דכולבה,kwlb,preposition | noun sg. emphatic,axe
dylm',"Masekhet: 5330029, Page: 51, Side: b, Line: 28, Word: 5",a01 C,,,,,"lest, perhaps",,,,דילמ',dlmh,a01 (h)aphel,"lest, perhaps"
kwlb),"Masekhet: 5330029, Page: 51, Side: b, Line: 28, Word: 6",noun sg. emphatic,,,,,axe,,,,כולבא,kwlb,noun sg. emphatic,axe
dqnt),"Masekhet: 5330029, Page: 51, Side: b, Line: 28, Word: 7",p,noun sg. emphatic,,,,handle,,,,דקנתא,qnt,preposition | noun sg. emphatic,handle
xbryy),"Masekhet: 5330029, Page: 51, Side: b, Line: 30, Word: 0",noun pl. emphatic,,,,,comrade,,,,חברייא,xbr,noun pl. emphatic,comrade
)mryN,"Masekhet: 5330029, Page: 51, Side: b, Line: 30, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרין,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
w(wd,"Masekhet: 5330029, Page: 51, Side: b, Line: 47, Word: 0",a01 C,c,,,,still; again,"and, also",,,ועוד,w_,a01 (h)aphel | conjunction,"still; again | and, also"
mN,"Masekhet: 5330029, Page: 51, Side: b, Line: 47, Word: 1",p01,,,,,from,,,,מן,mn,preposition independent,from
hd),"Masekhet: 5330029, Page: 51, Side: b, Line: 47, Word: 2",P01 C,,,,,this (f.),,,,הדא,hd),preposition independent (h)aphel,this (f.)
wyyd),"Masekhet: 5330029, Page: 51, Side: b, Line: 50, Word: 0",P01 C,c,,,,which one (f.),"and, also",,,ויידא,w_,preposition independent (h)aphel | conjunction,"which one (f.) | and, also"
)mrh,"Masekhet: 5330029, Page: 51, Side: b, Line: 50, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
(l,"Masekhet: 5330029, Page: 51, Side: b, Line: 50, Word: 2",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
rbnyN...,"Masekhet: 5330029, Page: 51, Side: b, Line: 50, Word: 3",noun pl. emphatic,,,,,chief; teacher,,,,רבנין,rb,noun pl. emphatic,chief; teacher
hd),"Masekhet: 5330029, Page: 51, Side: b, Line: 51, Word: 0",P01 C,,,,,this (f.),,,,הדא,hd),preposition independent (h)aphel,this (f.)
hy),"Masekhet: 5330029, Page: 51, Side: b, Line: 51, Word: 1",P01 C,,,,,she,,,,היא,hy),preposition independent (h)aphel,she
dtnynN...,"Masekhet: 5330029, Page: 51, Side: b, Line: 51, Word: 2",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנינן,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""yhyh""","Masekhet: 5330029, Page: 51, Side: c, Line: 03, Word: 0",No data,,,,,,,,,יהיה,None,No data,
tltyN,"Masekhet: 5330029, Page: 51, Side: c, Line: 03, Word: 1",n01 C,,,,,thirty,,,,תלתין,tltyn,numeral singular absolute or construct (h)aphel,thirty
wh),"Masekhet: 5330029, Page: 51, Side: c, Line: 04, Word: 0",I01 C,c,,,,here! look!,"and, also",,,והא,w_,I01 (h)aphel | conjunction,"here! look! | and, also"
tltyN,"Masekhet: 5330029, Page: 51, Side: c, Line: 04, Word: 1",n01 C,,,,,thirty,,,,תלתין,tltyn,numeral singular absolute or construct (h)aphel,thirty
)ynwN,"Masekhet: 5330029, Page: 51, Side: c, Line: 04, Word: 2",R,,,,,they,,,,אינון,hynwn hynwn P01 C,R,they
w)yt,"Masekhet: 5330029, Page: 51, Side: c, Line: 06, Word: 0",verb G,c,,,,,,,,ואית,w_,verb peal | conjunction,
db(y,"Masekhet: 5330029, Page: 51, Side: c, Line: 06, Word: 1",verb G,c,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,דבעי,d_ d_ c,verb peal | conjunction,"to seek, look for | to ask a question | to wish for something, want, request | to require"
{ny}<m>$m(ynh,"Masekhet: 5330029, Page: 51, Side: c, Line: 06, Word: 2",verb G,,,,,to hear (w. d.o. or,) something,to listen,,משמעינה,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
mN,"Masekhet: 5330029, Page: 51, Side: c, Line: 06, Word: 3",p01,,,,,from,,,,מן,mn,preposition independent,from
hk),"Masekhet: 5330029, Page: 51, Side: c, Line: 06, Word: 4",a01 C,,,,,here,,,,הכא,hkh,a01 (h)aphel,here
w)yt,"Masekhet: 5330029, Page: 51, Side: c, Line: 07, Word: 0",verb G,c,,,,,,,,ואית,w_,verb peal | conjunction,
db(y,"Masekhet: 5330029, Page: 51, Side: c, Line: 07, Word: 1",verb G,c,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,דבעי,d_ d_ c,verb peal | conjunction,"to seek, look for | to ask a question | to wish for something, want, request | to require"
{ny}<m>$m(ynh,"Masekhet: 5330029, Page: 51, Side: c, Line: 08, Word: 0",verb G,,,,,to hear (w. d.o. or,) something,to listen,,משמעינה,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
mN,"Masekhet: 5330029, Page: 51, Side: c, Line: 08, Word: 1",p01,,,,,from,,,,מן,mn,preposition independent,from
hk),"Masekhet: 5330029, Page: 51, Side: c, Line: 08, Word: 2",a01 C,,,,,here,,,,הכא,hkh,a01 (h)aphel,here
w)yt,"Masekhet: 5330029, Page: 51, Side: c, Line: 11, Word: 0",verb G,c,,,,,,,,ואית,w_,verb peal | conjunction,
db(y,"Masekhet: 5330029, Page: 51, Side: c, Line: 11, Word: 1",verb G,c,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,דבעי,d_ d_ c,verb peal | conjunction,"to seek, look for | to ask a question | to wish for something, want, request | to require"
my$m(ynh,"Masekhet: 5330029, Page: 51, Side: c, Line: 11, Word: 2",verb G,,,,,to hear (w. d.o. or,) something,to listen,,מישמעינה,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
mN,"Masekhet: 5330029, Page: 51, Side: c, Line: 11, Word: 3",p01,,,,,from,,,,מן,mn,preposition independent,from
hk),"Masekhet: 5330029, Page: 51, Side: c, Line: 11, Word: 4",a01 C,,,,,here,,,,הכא,hkh,a01 (h)aphel,here
mh,"Masekhet: 5330029, Page: 51, Side: c, Line: 16, Word: 0",P01 C,,,,,what?,,,,מה,mh,preposition independent (h)aphel,what?
hwh,"Masekhet: 5330029, Page: 51, Side: c, Line: 16, Word: 1",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
lyh,"Masekhet: 5330029, Page: 51, Side: c, Line: 16, Word: 2",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
mymr...,"Masekhet: 5330029, Page: 51, Side: c, Line: 16, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
mtnyt',"Masekhet: 5330029, Page: 51, Side: c, Line: 16, Word: 4",noun sg. emphatic,,,,,tannaitic tradition,,,,מתנית',mtny,noun sg. emphatic,tannaitic tradition
plyg',"Masekhet: 5330029, Page: 51, Side: c, Line: 16, Word: 5",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליג',plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
(l,"Masekhet: 5330029, Page: 51, Side: c, Line: 16, Word: 6",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
