text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
lmh,"Masekhet: 5330024, Page: 02, Side: c, Line: 26, Word: 0",c,,,,,why?,,,,למה,lmh lmh a01 C,conjunction,why?
l),"Masekhet: 5330024, Page: 02, Side: c, Line: 26, Word: 1",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
tny<n>th,"Masekhet: 5330024, Page: 02, Side: c, Line: 26, Word: 2",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנינתה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
bgyN,"Masekhet: 5330024, Page: 02, Side: c, Line: 27, Word: 0",c,,,,,"because, since",,,,בגין,bgyn,conjunction,"because, since"
dtnyth,"Masekhet: 5330024, Page: 02, Side: c, Line: 27, Word: 1",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתניתה,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
r',"Masekhet: 5330024, Page: 02, Side: c, Line: 27, Word: 2",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
xyyh,"Masekhet: 5330024, Page: 02, Side: c, Line: 27, Word: 3",PN Personal name,,,,,,,,,חייה,xyyh,proper name Personal name,
l),"Masekhet: 5330024, Page: 02, Side: c, Line: 27, Word: 4",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
nytnynh,"Masekhet: 5330024, Page: 02, Side: c, Line: 27, Word: 5",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,ניתנינה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""kl","Masekhet: 5330024, Page: 02, Side: c, Line: 27, Word: 6",No data,,,,,,,,,כל,None,No data,
"$kN""","Masekhet: 5330024, Page: 02, Side: c, Line: 27, Word: 7",No data,,,,,,,,,שכן,None,No data,
