text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
(lynw,"Masekhet: 5330014, Page: 27, Side: b, Line: 02, Word: 9",No data,,,,,,,,,עלינו,None,No data,
"nyrwt""","Masekhet: 5330014, Page: 27, Side: b, Line: 02, Word: 10",No data,,,,,,,,,נירות,None,No data,
"""b$(h","Masekhet: 5330014, Page: 27, Side: b, Line: 03, Word: 0",No data,,,,,,,,,בשעה,None,No data,
$hyw,"Masekhet: 5330014, Page: 27, Side: b, Line: 03, Word: 1",No data,,,,,,,,,שהיו,None,No data,
kyhyM,"Masekhet: 5330014, Page: 27, Side: b, Line: 03, Word: 2",No data,,,,,,,,,כיהים,None,No data,
hyynw,"Masekhet: 5330014, Page: 27, Side: b, Line: 03, Word: 3",No data,,,,,,,,,היינו,None,No data,
ywd(yN,"Masekhet: 5330014, Page: 27, Side: b, Line: 03, Word: 4",No data,,,,,,,,,יודעין,None,No data,
$hw),"Masekhet: 5330014, Page: 27, Side: b, Line: 03, Word: 5",No data,,,,,,,,,שהוא,None,No data,
"ywM""","Masekhet: 5330014, Page: 27, Side: b, Line: 03, Word: 6",No data,,,,,,,,,יום,None,No data,
wty,"Masekhet: 5330014, Page: 27, Side: b, Line: 09, Word: 0",verb G,c,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,ותי,w_,verb peal | conjunction,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
p$yT),"Masekhet: 5330014, Page: 27, Side: b, Line: 09, Word: 1",A01,,,,,simple,,,,פשיטא,p$yT,adjective singular absolute or construct,simple
lyh,"Masekhet: 5330014, Page: 27, Side: b, Line: 09, Word: 2",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
whkny,"Masekhet: 5330014, Page: 27, Side: b, Line: 09, Word: 3",a01 C,c,,,,"so, thus","and, also",,,והכני,w_,a01 (h)aphel | conjunction,"so, thus | and, also"
crykh,"Masekhet: 5330014, Page: 27, Side: b, Line: 09, Word: 4",A01 C,,,,,poor; needy,,,,צריכה,cryk,adjective singular absolute or construct (h)aphel,poor; needy
lyh,"Masekhet: 5330014, Page: 27, Side: b, Line: 09, Word: 5",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
yyb),"Masekhet: 5330014, Page: 27, Side: b, Line: 12, Word: 0",V,,,,,it (f.) is,,,,ייבא,yybh yybh I01 C,V,it (f.) is
khd),"Masekhet: 5330014, Page: 27, Side: b, Line: 12, Word: 1",P01,p02,,,,this (f.),like,,,כהדא,k_,preposition independent | preposition with pronominal suffix,this (f.) | like
tn),"Masekhet: 5330014, Page: 27, Side: b, Line: 12, Word: 2",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנא,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
r',"Masekhet: 5330014, Page: 27, Side: b, Line: 12, Word: 3",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
zkryh,"Masekhet: 5330014, Page: 27, Side: b, Line: 12, Word: 4",PN Personal name,,,,,,,,,זכריה,zkryh,proper name Personal name,
xtnyh,"Masekhet: 5330014, Page: 27, Side: b, Line: 13, Word: 0",noun sg. emphatic,,,,,bridegroom,,,,חתניה,xtn,noun sg. emphatic,bridegroom
dr',"Masekhet: 5330014, Page: 27, Side: b, Line: 13, Word: 1",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
lwy,"Masekhet: 5330014, Page: 27, Side: b, Line: 13, Word: 2",PN Personal name,,,,,,,,,לוי,lwy,proper name Personal name,
d)ynwN,"Masekhet: 5330014, Page: 27, Side: b, Line: 48, Word: 0",c,R,,,,they,,,,דאינון,hynwn hynwn P01 C,conjunction | R,they
dr$yN,"Masekhet: 5330014, Page: 27, Side: b, Line: 48, Word: 1",verb G,,,,,"to tread, open a road","to interpret, to expound","to ask, to seek",,דרשין,dr$,verb peal,"to tread, open a road | to interpret, to expound | to ask, to seek"
"""l)","Masekhet: 5330014, Page: 27, Side: b, Line: 48, Word: 2",No data,,,,,,,,,לא,None,No data,
ymc),"Masekhet: 5330014, Page: 27, Side: b, Line: 48, Word: 3",No data,,,,,,,,,ימצא,None,No data,
