text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
)ylny),"Masekhet: 5330005, Page: 33, Side: b, Line: 29, Word: 1",noun pl. emphatic,,,,,tree,,,,אילניא,)yln,noun pl. emphatic,tree
(bdyN,"Masekhet: 5330005, Page: 33, Side: b, Line: 29, Word: 2",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבדין,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
$nh,"Masekhet: 5330005, Page: 33, Side: b, Line: 29, Word: 3",noun sg. abs. or construct,,,,,year,,,,שנה,$nh,noun sg. abs. or construct,year
pr),"Masekhet: 5330005, Page: 33, Side: b, Line: 29, Word: 4",a01 C,,,,,"less, almost",,,,פרא,prh,a01 (h)aphel,"less, almost"
$nh,"Masekhet: 5330005, Page: 33, Side: b, Line: 29, Word: 5",noun sg. abs. or construct,,,,,year,,,,שנה,$nh,noun sg. abs. or construct,year
whd),"Masekhet: 5330005, Page: 33, Side: b, Line: 29, Word: 6",P01,c,,,,this (f.),"and, also",,,והדא,w_,preposition independent | conjunction,"this (f.) | and, also"
t)ynth,"Masekhet: 5330005, Page: 33, Side: b, Line: 29, Word: 7",N,,,,,fig,,,,תאינתה,tynh tynh noun sg. emphatic,noun,fig
(bdh,"Masekhet: 5330005, Page: 33, Side: b, Line: 29, Word: 8",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבדה,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
kl,"Masekhet: 5330005, Page: 33, Side: b, Line: 30, Word: 0",noun sg. abs. or construct,,,,,"all, every",,,,כל,kl,noun sg. abs. or construct,"all, every"
$nh,"Masekhet: 5330005, Page: 33, Side: b, Line: 30, Word: 1",noun sg. abs. or construct,,,,,year,,,,שנה,$nh,noun sg. abs. or construct,year
tplwgt),"Masekhet: 5330005, Page: 33, Side: b, Line: 34, Word: 0",noun sg. emphatic,,,,,"dispute, argument",,,,תפלוגתא,tplwgh,noun sg. emphatic,"dispute, argument"
drby,"Masekhet: 5330005, Page: 33, Side: b, Line: 34, Word: 1",c,noun sg. abs. or construct,,,,chief; teacher,,,,דרבי,rb,conjunction | noun sg. abs. or construct,chief; teacher
$m(wN,"Masekhet: 5330005, Page: 33, Side: b, Line: 34, Word: 2",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
wrbnyN,"Masekhet: 5330005, Page: 33, Side: b, Line: 34, Word: 3",noun pl. emphatic,c,,,,chief; teacher,"and, also",,,ורבנין,w_,noun pl. emphatic | conjunction,"chief; teacher | and, also"
l),"Masekhet: 5330005, Page: 33, Side: b, Line: 37, Word: 0",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
)ty),"Masekhet: 5330005, Page: 33, Side: b, Line: 37, Word: 1",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתיא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
^dl)^,"Masekhet: 5330005, Page: 33, Side: b, Line: 37, Word: 2",c,,,,,except,,,,דלא,dl),conjunction,except
(l,"Masekhet: 5330005, Page: 33, Side: b, Line: 37, Word: 3",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
ry$),"Masekhet: 5330005, Page: 33, Side: b, Line: 37, Word: 4",N,,,,,head; top; chief,,,,רישא,r)$ r)$ noun sg. abs. or construct,noun,head; top; chief
)P,"Masekhet: 5330005, Page: 33, Side: b, Line: 42, Word: 0",c,,,,,"also, even",,,,אף,)wp )wp c,conjunction,"also, even"
)nN,"Masekhet: 5330005, Page: 33, Side: b, Line: 42, Word: 1",P02 C,,,,,we,,,,אנן,)nn,preposition with pronominal suffix (h)aphel,we
tnynN,"Masekhet: 5330005, Page: 33, Side: b, Line: 42, Word: 2",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנינן,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
dr{{k}}^b^),"Masekhet: 5330005, Page: 33, Side: b, Line: 42, Word: 3",p,noun sg. abs. or construct,,,,a greater thing,,,,דרכבא,rwbh,preposition | noun sg. abs. or construct,a greater thing
mh,"Masekhet: 5330005, Page: 33, Side: b, Line: 52, Word: 0",P01,,,,,what?,,,,מה,mh,preposition independent,what?
wplyg,"Masekhet: 5330005, Page: 33, Side: b, Line: 52, Word: 1",verb G,c,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",ופליג,w_,verb peal | conjunction,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
r',"Masekhet: 5330005, Page: 33, Side: b, Line: 57, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywxnN,"Masekhet: 5330005, Page: 33, Side: b, Line: 57, Word: 1",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,
)',"Masekhet: 5330005, Page: 33, Side: b, Line: 57, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lr',"Masekhet: 5330005, Page: 33, Side: b, Line: 57, Word: 3",p03,N,,,,chief; teacher,,,,לר',rby#2 rby#2 noun sg. abs. or construct,preposition proclitic | noun,chief; teacher
xyy),"Masekhet: 5330005, Page: 33, Side: b, Line: 57, Word: 4",PN Personal name,,,,,,,,,חייא,xyy),proper name Personal name,
brww),"Masekhet: 5330005, Page: 33, Side: b, Line: 57, Word: 5",PN Personal name,,,,,,,,,ברווא,brww),proper name Personal name,
bblyy),"Masekhet: 5330005, Page: 33, Side: b, Line: 57, Word: 6",A02,,,,,Babylonian,,,,בבלייא,bbly,adjective singular determined,Babylonian
tryN,"Masekhet: 5330005, Page: 33, Side: b, Line: 57, Word: 7",b,,,,,two,,,,תרין,tryyn tryyn n01 C,b,two
mylyN,"Masekhet: 5330005, Page: 33, Side: b, Line: 57, Word: 8",N,,,,,"word, speech; thing",,,,מילין,mylh mylh noun pl. absolute,noun,"word, speech; thing"
slqwN,"Masekhet: 5330005, Page: 33, Side: b, Line: 57, Word: 9",verb G,,,,,to go up,to result,to travel,idioms:,סלקון,slq,verb peal,to go up | to result | to travel | idioms:
bydkwN,"Masekhet: 5330005, Page: 33, Side: b, Line: 57, Word: 10",p02,noun sg. emphatic,,,,"in, with","hand, arm; side; power",,,בידכון,yd,preposition with pronominal suffix | noun sg. emphatic,"in, with | hand, arm; side; power"
mp$wTyth,"Masekhet: 5330005, Page: 33, Side: b, Line: 58, Word: 0",noun sg. emphatic,,,,,spreading out,,,,מפשוטיתה,mp$wTy,noun sg. emphatic,spreading out
dt(nyt),"Masekhet: 5330005, Page: 33, Side: b, Line: 58, Word: 1",p,noun sg. emphatic,,,,fast day,,,,דתעניתא,t(ny,preposition | noun sg. emphatic,fast day
w(rbt),"Masekhet: 5330005, Page: 33, Side: b, Line: 58, Word: 2",noun sg. emphatic,c,,,,willow,"and, also",,,וערבתא,w_,noun sg. emphatic | conjunction,"willow | and, also"
dywm),"Masekhet: 5330005, Page: 33, Side: b, Line: 58, Word: 3",p,noun sg. emphatic,,,,day,,,,דיומא,ywm,preposition | noun sg. emphatic,day
$by(yy),"Masekhet: 5330005, Page: 33, Side: b, Line: 58, Word: 4",A02,,,,,seventh,,,,שביעייא,$by(y,adjective singular determined,seventh
wrbnyN,"Masekhet: 5330005, Page: 33, Side: b, Line: 58, Word: 5",noun pl. emphatic,c,,,,chief; teacher,"and, also",,,ורבנין,w_,noun pl. emphatic | conjunction,"chief; teacher | and, also"
dqysryN,"Masekhet: 5330005, Page: 33, Side: b, Line: 58, Word: 6",p,GN Geographic name,,,,,,,,דקיסרין,qysryN,preposition | geographical name Geographic name,
