text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
qwmy,"Masekhet: 5330011, Page: 64, Side: a, Line: 07, Word: 4",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
r',"Masekhet: 5330011, Page: 64, Side: a, Line: 07, Word: 5",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
xyyh,"Masekhet: 5330011, Page: 64, Side: a, Line: 07, Word: 6",PN Personal name,,,,,,,,,חייה,xyyh,proper name Personal name,
br,"Masekhet: 5330011, Page: 64, Side: a, Line: 07, Word: 7",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
b),"Masekhet: 5330011, Page: 64, Side: a, Line: 07, Word: 8",PN Personal name,,,,,,,,,בא,b),proper name Personal name,
r',"Masekhet: 5330011, Page: 64, Side: a, Line: 08, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywnh,"Masekhet: 5330011, Page: 64, Side: a, Line: 08, Word: 1",PN Personal name,,,,,,,,,יונה,ywnh,proper name Personal name,
l),"Masekhet: 5330011, Page: 64, Side: a, Line: 08, Word: 2",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
)m',"Masekhet: 5330011, Page: 64, Side: a, Line: 08, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""kN","Masekhet: 5330011, Page: 64, Side: a, Line: 08, Word: 4",No data,,,,,,,,,כן,None,No data,
")l)""","Masekhet: 5330011, Page: 64, Side: a, Line: 08, Word: 5",No data,,,,,,,,,אלא,None,No data,
{r',"Masekhet: 5330011, Page: 64, Side: a, Line: 08, Word: 6",No data,,,,,,,,,{ר',None,No data,
$m(}<hwry,"Masekhet: 5330011, Page: 64, Side: a, Line: 08, Word: 7",verb C,,,,,to teach,to make a legal decision,,,שמע}הורי,yry,verb (h)aphel,to teach | to make a legal decision
$m(wN,"Masekhet: 5330011, Page: 64, Side: a, Line: 08, Word: 8",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
xsyd)>#10#,"Masekhet: 5330011, Page: 64, Side: a, Line: 08, Word: 9",noun sg. emphatic,,,,,pious person,,,,חסידא,xsyd,noun sg. emphatic,pious person
l),"Masekhet: 5330011, Page: 64, Side: a, Line: 08, Word: 10",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
ylyN,"Masekhet: 5330011, Page: 64, Side: a, Line: 08, Word: 11",R,,,,,these (m. and f.),,,,ילין,)ylyyn )ylyyn P01 C,R,these (m. and f.)
dby,"Masekhet: 5330011, Page: 64, Side: a, Line: 08, Word: 12",N,p,,,,house; structure; place,,,,דבי,d_ d_ p,noun | preposition,house; structure; place
br,"Masekhet: 5330011, Page: 64, Side: a, Line: 09, Word: 0",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
($twr,"Masekhet: 5330011, Page: 64, Side: a, Line: 09, Word: 1",PN Personal name,,,,,,,,,עשתור,($twr,proper name Personal name,
d)ynwN,"Masekhet: 5330011, Page: 64, Side: a, Line: 09, Word: 2",c,R,,,,they,,,,דאינון,hynwn hynwn P01 C,conjunction | R,they
"""gryM","Masekhet: 5330011, Page: 64, Side: a, Line: 09, Word: 3",No data,,,,,,,,,גרים,None,No data,
bny,"Masekhet: 5330011, Page: 64, Side: a, Line: 09, Word: 4",No data,,,,,,,,,בני,None,No data,
"gryM""","Masekhet: 5330011, Page: 64, Side: a, Line: 09, Word: 5",No data,,,,,,,,,גרים,None,No data,
qyymh,"Masekhet: 5330011, Page: 64, Side: a, Line: 11, Word: 0",verb D,,,,,to establish,to fulfill a commandment or promise,"to swear, promise",to preserve,קיימה,qwm,verb pael,"to establish | to fulfill a commandment or promise | to swear, promise | to preserve"
br,"Masekhet: 5330011, Page: 64, Side: a, Line: 12, Word: 0",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
($twr,"Masekhet: 5330011, Page: 64, Side: a, Line: 12, Word: 1",PN Personal name,,,,,,,,,עשתור,($twr,proper name Personal name,
qwmynN,"Masekhet: 5330011, Page: 64, Side: a, Line: 12, Word: 2",p02 C,,,,,before,,,,קומינן,qwmy,preposition with pronominal suffix (h)aphel,before
"""bgwy""","Masekhet: 5330011, Page: 64, Side: a, Line: 12, Word: 3",No data,,,,,,,,,בגוי,None,No data,
)t),"Masekhet: 5330011, Page: 64, Side: a, Line: 17, Word: 0",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
(wbd),"Masekhet: 5330011, Page: 64, Side: a, Line: 17, Word: 1",noun sg. emphatic,,,,,"act, deed",,,,עובדא,(wbd,noun sg. emphatic,"act, deed"
qwmy,"Masekhet: 5330011, Page: 64, Side: a, Line: 17, Word: 2",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
dr',"Masekhet: 5330011, Page: 64, Side: a, Line: 17, Word: 3",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
)bhw,"Masekhet: 5330011, Page: 64, Side: a, Line: 17, Word: 4",PN Personal name,,,,,,,,,אבהו,)bhw,proper name Personal name,
whwry,"Masekhet: 5330011, Page: 64, Side: a, Line: 17, Word: 5",c,verb C,,,,to teach,to make a legal decision,,,והורי,yry,conjunction | verb (h)aphel,to teach | to make a legal decision
kr',"Masekhet: 5330011, Page: 64, Side: a, Line: 17, Word: 6",p02,N,,,,like,chief; teacher,,,כר',rby#2 rby#2 noun sg. abs. or construct,preposition with pronominal suffix | noun,like | chief; teacher
yhwdh,"Masekhet: 5330011, Page: 64, Side: a, Line: 17, Word: 7",PN Personal name,,,,,,,,,יהודה,yhwdh,proper name Personal name,
gyr$,"Masekhet: 5330011, Page: 64, Side: a, Line: 20, Word: 0",noun sg. abs. or construct,,,,,continuation,,,,גירש,gr$,noun sg. abs. or construct,continuation
"""bqydw$yN""...","Masekhet: 5330011, Page: 64, Side: a, Line: 20, Word: 1",No data,,,,,,,,,בקידושין,None,No data,
(d mTy,"Masekhet: 5330011, Page: 64, Side: a, Line: 20, Word: 2",p01 C,,,,,as far as,,,,עד מטי,(d@mTy,preposition independent (h)aphel,as far as
"""w($h","Masekhet: 5330011, Page: 64, Side: a, Line: 20, Word: 3",No data,,,,,,,,,ועשה,None,No data,
"$bkhnyM""","Masekhet: 5330011, Page: 64, Side: a, Line: 20, Word: 4",No data,,,,,,,,,שבכהנים,None,No data,
xd,"Masekhet: 5330011, Page: 64, Side: a, Line: 25, Word: 0",n01 C,,,,,one,,,,חד,xd,numeral singular absolute or construct (h)aphel,one
khN,"Masekhet: 5330011, Page: 64, Side: a, Line: 25, Word: 1",noun sg. abs. or construct,,,,,priest,,,,כהן,khn,noun sg. abs. or construct,priest
nsb,"Masekhet: 5330011, Page: 64, Side: a, Line: 26, Word: 0",verb G,,,,,"to take, pick up, carry",to marry,"to undertake, take up a task, experience",other idioms:,נסב,nsb,verb peal,"to take, pick up, carry | to marry | to undertake, take up a task, experience | other idioms:"
"""bt","Masekhet: 5330011, Page: 64, Side: a, Line: 26, Word: 1",No data,,,,,,,,,בת,None,No data,
"gryM""","Masekhet: 5330011, Page: 64, Side: a, Line: 26, Word: 2",No data,,,,,,,,,גרים,None,No data,
)t),"Masekhet: 5330011, Page: 64, Side: a, Line: 26, Word: 3",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
(wbd),"Masekhet: 5330011, Page: 64, Side: a, Line: 26, Word: 4",noun sg. emphatic,,,,,"act, deed",,,,עובדא,(wbd,noun sg. emphatic,"act, deed"
qwmy,"Masekhet: 5330011, Page: 64, Side: a, Line: 26, Word: 5",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
r',"Masekhet: 5330011, Page: 64, Side: a, Line: 26, Word: 6",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
)bhw,"Masekhet: 5330011, Page: 64, Side: a, Line: 26, Word: 7",PN Personal name,,,,,,,,,אבהו,)bhw,proper name Personal name,
w)rb(yh,"Masekhet: 5330011, Page: 64, Side: a, Line: 26, Word: 8",verb C,c,,,,to lay something down,to make lie down (animal),,,וארבעיה,w_,verb (h)aphel | conjunction,to lay something down | to make lie down (animal)
(l,"Masekhet: 5330011, Page: 64, Side: a, Line: 26, Word: 9",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
spsyl),"Masekhet: 5330011, Page: 64, Side: a, Line: 26, Word: 10",noun sg. emphatic,,,,,bench,,,,ספסילא,spsl,noun sg. emphatic,bench
)m',"Masekhet: 5330011, Page: 64, Side: a, Line: 26, Word: 11",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 5330011, Page: 64, Side: a, Line: 26, Word: 12",p01,,,,,,,,,ליה,l_,preposition independent,
rb,"Masekhet: 5330011, Page: 64, Side: a, Line: 26, Word: 13",noun sg. abs. or construct,,,,,chief; teacher,,,,רב,rb,noun sg. abs. or construct,chief; teacher
byby,"Masekhet: 5330011, Page: 64, Side: a, Line: 27, Word: 0",PN Personal name,,,,,,,,,ביבי,byby,proper name Personal name,
l),"Masekhet: 5330011, Page: 64, Side: a, Line: 27, Word: 1",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
kN,"Masekhet: 5330011, Page: 64, Side: a, Line: 27, Word: 2",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so"
)lp{w}N#14#,"Masekhet: 5330011, Page: 64, Side: a, Line: 27, Word: 3",verb D,,,,,to teach (w. double object of learner and subject),to make accustomed to,,,אלפן,)lp,verb pael,to teach (w. double object of learner and subject) | to make accustomed to
r',"Masekhet: 5330011, Page: 64, Side: a, Line: 27, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
"""hlkh""","Masekhet: 5330011, Page: 64, Side: a, Line: 27, Word: 5",No data,,,,,,,,,הלכה,None,No data,
kr',"Masekhet: 5330011, Page: 64, Side: a, Line: 27, Word: 6",p02,N,,,,like,chief; teacher,,,כר',rby#2 rby#2 noun sg. abs. or construct,preposition with pronominal suffix | noun,like | chief; teacher
ywsy,"Masekhet: 5330011, Page: 64, Side: a, Line: 27, Word: 7",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,
)yN,"Masekhet: 5330011, Page: 64, Side: a, Line: 28, Word: 0",c,,,,,if,,,,אין,)yn )yn c,conjunction,if
kK,"Masekhet: 5330011, Page: 64, Side: a, Line: 28, Word: 1",a01 C,,,,,so,,,,כך,kk,a01 (h)aphel,so
)t,"Masekhet: 5330011, Page: 64, Side: a, Line: 28, Word: 2",R,,,,,you (m.),,,,את,)t )t P01 C,R,you (m.)
xmy,"Masekhet: 5330011, Page: 64, Side: a, Line: 28, Word: 3",verb G,,,,,to see,w. infinitive: to see fit to do something,w.,": to look at, study carefully",חמי,xmy,verb peal,"to see | w. infinitive: to see fit to do something | w. | : to look at, study carefully"
mpyys,"Masekhet: 5330011, Page: 64, Side: a, Line: 28, Word: 4",V,,,,,,,,,מפייס,pyys pyys verb D,V,
ly,"Masekhet: 5330011, Page: 64, Side: a, Line: 28, Word: 5",p01,,,,,,,,,לי,l_,preposition independent,
w)n),"Masekhet: 5330011, Page: 64, Side: a, Line: 28, Word: 6",P01 C,c,,,,I,"and, also",,,ואנא,w_,preposition independent (h)aphel | conjunction,"I | and, also"
mwqyM,"Masekhet: 5330011, Page: 64, Side: a, Line: 29, Word: 0",verb C,,,,,"to make to stand, to position",fig. : to impose,to awaken s.o.,to make a contractual arrangement,מוקים,qwm,verb (h)aphel,"to make to stand, to position | fig. : to impose | to awaken s.o. | to make a contractual arrangement"
lyh,"Masekhet: 5330011, Page: 64, Side: a, Line: 29, Word: 1",p01,,,,,,,,,ליה,l_,preposition independent,
{mh,"Masekhet: 5330011, Page: 64, Side: a, Line: 29, Word: 2",No data,,,,,,,,,{מה,None,No data,
dqyym)}<mN,"Masekhet: 5330011, Page: 64, Side: a, Line: 29, Word: 3",c,,,,,"since, after; while",,,,דקיימא}מן,mn,conjunction,"since, after; while"
dqyymyh>#03#,"Masekhet: 5330011, Page: 64, Side: a, Line: 29, Word: 4",c,verb D,,,,to establish,to fulfill a commandment or promise,"to swear, promise",to preserve,דקיימיה,qwm,conjunction | verb pael,"to establish | to fulfill a commandment or promise | to swear, promise | to preserve"
)m',"Masekhet: 5330011, Page: 64, Side: a, Line: 29, Word: 5",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 5330011, Page: 64, Side: a, Line: 29, Word: 6",p01,,,,,,,,,ליה,l_,preposition independent,
