text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
xd,"Masekhet: 5330002, Page: 15, Side: b, Line: 15, Word: 7",n01 C,,,,,one,,,,חד,xd,numeral singular absolute or construct (h)aphel,one
)m',"Masekhet: 5330002, Page: 15, Side: b, Line: 16, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""dwxh""","Masekhet: 5330002, Page: 15, Side: b, Line: 16, Word: 1",No data,,,,,,,,,דוחה,None,No data,
wxrnh,"Masekhet: 5330002, Page: 15, Side: b, Line: 16, Word: 2",P01 C,c,,,,other,"and, also",,,וחרנה,w_,preposition independent (h)aphel | conjunction,"other | and, also"
)m',"Masekhet: 5330002, Page: 15, Side: b, Line: 16, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
""")ynw","Masekhet: 5330002, Page: 15, Side: b, Line: 16, Word: 4",No data,,,,,,,,,אינו,None,No data,
"dwxh""","Masekhet: 5330002, Page: 15, Side: b, Line: 16, Word: 5",No data,,,,,,,,,דוחה,None,No data,
wl),"Masekhet: 5330002, Page: 15, Side: b, Line: 16, Word: 6",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
yd(yN,"Masekhet: 5330002, Page: 15, Side: b, Line: 16, Word: 7",verb G,,,,,to know,to cohabit with,idioms:,"_:  to be experienced in/with, acquainted with",ידעין,yd(,verb peal,"to know | to cohabit with | idioms: | _:  to be experienced in/with, acquainted with"
{mh}<m)N>#14#,"Masekhet: 5330002, Page: 15, Side: b, Line: 16, Word: 8",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?
)m',"Masekhet: 5330002, Page: 15, Side: b, Line: 16, Word: 9",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
d),"Masekhet: 5330002, Page: 15, Side: b, Line: 16, Word: 10",R,,,,,this (f.),,,,דא,dh dh P01 C,R,this (f.)
{wmh}<wm)N>#14#,"Masekhet: 5330002, Page: 15, Side: b, Line: 16, Word: 11",P01 C,c,,,,who?,"and, also",,,ומאן,w_,preposition independent (h)aphel | conjunction,"who? | and, also"
)m',"Masekhet: 5330002, Page: 15, Side: b, Line: 16, Word: 12",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
d),"Masekhet: 5330002, Page: 15, Side: b, Line: 16, Word: 13",R,,,,,this (f.),,,,דא,dh dh P01 C,R,this (f.)
npr$,"Masekhet: 5330002, Page: 15, Side: b, Line: 17, Word: 0",verb D,,,,,to separate,"to distinguish, make distinct","to specify clearly, state","to explain, interpret",נפרש,pr$,verb pael,"to separate | to distinguish, make distinct | to specify clearly, state | to explain, interpret"
mylyhwN,"Masekhet: 5330002, Page: 15, Side: b, Line: 17, Word: 1",N,,,,,"word, speech; thing",,,,מיליהון,mylh mylh noun pl. emphatic,noun,"word, speech; thing"
drbnN,"Masekhet: 5330002, Page: 15, Side: b, Line: 17, Word: 2",p,noun pl. emphatic,,,,chief; teacher,,,,דרבנן,rb,preposition | noun pl. emphatic,chief; teacher
mN,"Masekhet: 5330002, Page: 15, Side: b, Line: 17, Word: 3",p01,,,,,from,,,,מן,mn,preposition independent,from
mlyhwN,"Masekhet: 5330002, Page: 15, Side: b, Line: 17, Word: 4",N,,,,,"word, speech; thing",,,,מליהון,mylh mylh noun pl. emphatic,noun,"word, speech; thing"
"""xwm$","Masekhet: 5330002, Page: 15, Side: b, Line: 27, Word: 0",No data,,,,,,,,,חומש,None,No data,
bkl,"Masekhet: 5330002, Page: 15, Side: b, Line: 27, Word: 1",No data,,,,,,,,,בכל,None,No data,
$nh,"Masekhet: 5330002, Page: 15, Side: b, Line: 27, Word: 2",No data,,,,,,,,,שנה,None,No data,
w$nh,"Masekhet: 5330002, Page: 15, Side: b, Line: 27, Word: 3",No data,,,,,,,,,ושנה,None,No data,
