text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
hw),"Masekhet: 5330020, Page: 63, Side: c, Line: 50, Word: 5",No data,,,,,,,,,הוא,None,No data,
ywd(,"Masekhet: 5330020, Page: 63, Side: c, Line: 50, Word: 6",No data,,,,,,,,,יודע,None,No data,
$l),"Masekhet: 5330020, Page: 63, Side: c, Line: 50, Word: 7",No data,,,,,,,,,שלא,None,No data,
hzkyrw,"Masekhet: 5330020, Page: 63, Side: c, Line: 50, Word: 8",No data,,,,,,,,,הזכירו,None,No data,
"mb(rb""","Masekhet: 5330020, Page: 63, Side: c, Line: 50, Word: 9",No data,,,,,,,,,מבערב,None,No data,
)m',"Masekhet: 5330020, Page: 63, Side: c, Line: 51, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 5330020, Page: 63, Side: c, Line: 51, Word: 1",p01,,,,,,,,,ליה,l_,preposition independent,
r',"Masekhet: 5330020, Page: 63, Side: c, Line: 51, Word: 2",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
xyyh,"Masekhet: 5330020, Page: 63, Side: c, Line: 51, Word: 3",PN Personal name,,,,,,,,,חייה,xyyh,proper name Personal name,
br,"Masekhet: 5330020, Page: 63, Side: c, Line: 51, Word: 4",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
mryy),"Masekhet: 5330020, Page: 63, Side: c, Line: 51, Word: 5",PN Personal name,,,,,,,,,מרייא,mryy),proper name Personal name,
hkyN,"Masekhet: 5330020, Page: 63, Side: c, Line: 51, Word: 6",a01 C,,,,,"so, thus",,,,הכין,hkyn,a01 (h)aphel,"so, thus"
hwh,"Masekhet: 5330020, Page: 63, Side: c, Line: 51, Word: 7",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
r',"Masekhet: 5330020, Page: 63, Side: c, Line: 51, Word: 8",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywnh,"Masekhet: 5330020, Page: 63, Side: c, Line: 51, Word: 9",PN Personal name,,,,,,,,,יונה,ywnh,proper name Personal name,
)bwK,"Masekhet: 5330020, Page: 63, Side: c, Line: 51, Word: 10",noun sg. emphatic,,,,,father,,,,אבוך,)b,noun sg. emphatic,father
hwy,"Masekhet: 5330020, Page: 63, Side: c, Line: 51, Word: 11",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוי,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
bh,"Masekhet: 5330020, Page: 63, Side: c, Line: 51, Word: 12",p02 C,,,,,"in, with",,,,בה,b_,preposition with pronominal suffix (h)aphel,"in, with"
qmwN,"Masekhet: 5330020, Page: 63, Side: c, Line: 55, Word: 0",verb G,,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,קמון,qwm,verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
lclwt),"Masekhet: 5330020, Page: 63, Side: c, Line: 56, Word: 0",noun sg. emphatic,p03,,,,prayer,,,,לצלותא,l_,noun sg. emphatic | preposition proclitic,prayer
"""kmy","Masekhet: 5330020, Page: 63, Side: c, Line: 56, Word: 1",No data,,,,,,,,,כמי,None,No data,
$hzkyr,"Masekhet: 5330020, Page: 63, Side: c, Line: 56, Word: 2",No data,,,,,,,,,שהזכיר,None,No data,
$lwx,"Masekhet: 5330020, Page: 63, Side: c, Line: 56, Word: 3",No data,,,,,,,,,שלוח,None,No data,
"cybwr""","Masekhet: 5330020, Page: 63, Side: c, Line: 56, Word: 4",No data,,,,,,,,,ציבור,None,No data,
r',"Masekhet: 5330020, Page: 63, Side: c, Line: 64, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
tnxwM,"Masekhet: 5330020, Page: 63, Side: c, Line: 64, Word: 1",PN Personal name,,,,,,,,,תנחום,tnxwM,proper name Personal name,
)dr(y),"Masekhet: 5330020, Page: 63, Side: c, Line: 64, Word: 2",A02,,,,,of Edrei,,,,אדרעיא,)dr(y,adjective singular determined,of Edrei
"""mhw","Masekhet: 5330020, Page: 63, Side: d, Line: 09, Word: 0",No data,,,,,,,,,מהו,None,No data,
w)rC,"Masekhet: 5330020, Page: 63, Side: d, Line: 09, Word: 1",No data,,,,,,,,,וארץ,None,No data,
rp)yM,"Masekhet: 5330020, Page: 63, Side: d, Line: 09, Word: 2",No data,,,,,,,,,רפאים,None,No data,
"tpyl""","Masekhet: 5330020, Page: 63, Side: d, Line: 09, Word: 3",No data,,,,,,,,,תפיל,None,No data,
)m',"Masekhet: 5330020, Page: 63, Side: d, Line: 09, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330020, Page: 63, Side: d, Line: 09, Word: 5",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
tnxwM,"Masekhet: 5330020, Page: 63, Side: d, Line: 09, Word: 6",PN Personal name,,,,,,,,,תנחום,tnxwM,proper name Personal name,
)dr(yy),"Masekhet: 5330020, Page: 63, Side: d, Line: 09, Word: 7",A02,,,,,of Edrei,,,,אדרעייא,)dr(y,adjective singular determined,of Edrei
w)r(),"Masekhet: 5330020, Page: 63, Side: d, Line: 09, Word: 8",noun sg. emphatic,c,,,,ground; land; Earth,"and, also",,,וארעא,w_,noun sg. emphatic | conjunction,"ground; land; Earth | and, also"
tpqydh,"Masekhet: 5330020, Page: 63, Side: d, Line: 09, Word: 9",noun sg. emphatic,,,,,entrusted one,,,,תפקידה,tpqyd,noun sg. emphatic,entrusted one
tplT,"Masekhet: 5330020, Page: 63, Side: d, Line: 09, Word: 10",verb G,,,,,(intrans.) to escape,(trans.) to eject,,,תפלט,plT,verb peal,(intrans.) to escape | (trans.) to eject
l),"Masekhet: 5330020, Page: 63, Side: d, Line: 19, Word: 0",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
dmy,"Masekhet: 5330020, Page: 63, Side: d, Line: 19, Word: 1",verb G,,,,,to be like,ptcp. :,,,דמי,dmy,verb peal,to be like | ptcp. :
hhw),"Masekhet: 5330020, Page: 63, Side: d, Line: 19, Word: 2",P01 C,,,,,that one (m.),,,,ההוא,hhw),preposition independent (h)aphel,that one (m.)
dmyql,"Masekhet: 5330020, Page: 63, Side: d, Line: 19, Word: 3",c,verb C,,,,": to make something lighter, remove a burden",to treat lightly,to hasten,to curse,דמיקל,qll,conjunction | verb (h)aphel,": to make something lighter, remove a burden | to treat lightly | to hasten | to curse"
lhw),"Masekhet: 5330020, Page: 63, Side: d, Line: 19, Word: 4",P01 C,p03,,,,that one (m.),,,,להוא,l_,preposition independent (h)aphel | preposition proclitic,that one (m.)
dl),"Masekhet: 5330020, Page: 63, Side: d, Line: 19, Word: 5",c,c,,,,if,,,,דלא,d_ d_ c,conjunction | conjunction,if
mcly,"Masekhet: 5330020, Page: 63, Side: d, Line: 19, Word: 6",verb D,,,,,to pray,to bend,to set,,מצלי,cly,verb pael,to pray | to bend | to set
wl),"Masekhet: 5330020, Page: 63, Side: d, Line: 19, Word: 7",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
myql,"Masekhet: 5330020, Page: 63, Side: d, Line: 19, Word: 8",verb C,,,,,": to make something lighter, remove a burden",to treat lightly,to hasten,to curse,מיקל,qll,verb (h)aphel,": to make something lighter, remove a burden | to treat lightly | to hasten | to curse"
bhw),"Masekhet: 5330020, Page: 63, Side: d, Line: 21, Word: 0",p02,P01 C,,,,"in, with",that one (m.),,,בהוא,hhw),preposition with pronominal suffix | preposition independent (h)aphel,"in, with | that one (m.)"
dl),"Masekhet: 5330020, Page: 63, Side: d, Line: 21, Word: 1",c,a01,,,,"no, not",,,,דלא,l),conjunction | a01,"no, not"
)dkr,"Masekhet: 5330020, Page: 63, Side: d, Line: 21, Word: 2",verb C,,,,,to recall,to remind,,,אדכר,dkr,verb (h)aphel,to recall | to remind
l),"Masekhet: 5330020, Page: 63, Side: d, Line: 21, Word: 3",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
"""Tl""","Masekhet: 5330020, Page: 63, Side: d, Line: 21, Word: 4",No data,,,,,,,,,טל,None,No data,
