text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
r',"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywsy,"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 1",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,
wr',"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 2",N,c,,,,chief; teacher,"and, also",,,ור',w_,noun | conjunction,"chief; teacher | and, also"
)x),"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 3",PN Personal name,,,,,,,,,אחא,)x),proper name Personal name,
hww,"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 4",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוו,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
ytbyN,"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 5",verb G,,,,,to sit,to dwell,to settle down,to be inhabited,יתבין,ytb,verb peal,to sit | to dwell | to settle down | to be inhabited
)m',"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 6",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 7",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywsy,"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 0",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,
lr',"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 1",p03,N,,,,chief; teacher,,,,לר',rby#2 rby#2 noun sg. abs. or construct,preposition proclitic | noun,chief; teacher
)x),"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 2",PN Personal name,,,,,,,,,אחא,)x),proper name Personal name,
l),"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 3",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
mstbr),"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 4",verb Gt,,,,,"to be reasonable, seem to be the case",to be considered,to have hope for,,מסתברא,sbr,verb ethpeel,"to be reasonable, seem to be the case | to be considered | to have hope for"
"""swP","Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 5",No data,,,,,,,,,סוף,None,No data,
xcy,"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 6",No data,,,,,,,,,חצי,None,No data,
"myl""","Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 7",No data,,,,,,,,,מיל,None,No data,
drby,"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 8",p,N,,,,chief; teacher,,,,דרבי,rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
nxmyh,"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 9",PN Personal name,,,,,,,,,נחמיה,nxmyh,proper name Personal name,
"""khrP","Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 10",No data,,,,,,,,,כהרף,None,No data,
"(yN""","Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 11",No data,,,,,,,,,עין,None,No data,
drby,"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 12",p,N,,,,chief; teacher,,,,דרבי,rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
ywsy,"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 13",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,
)m',"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 1",p01,,,,,,,,,ליה,l_,preposition independent,
)wP,"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 2",c,,,,,"also, even",,,,אוף,)wp )wp c,conjunction,"also, even"
)n),"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 3",P01 C,,,,,I,,,,אנא,)nh,preposition independent (h)aphel,I
sbr,"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 4",verb G,,,,,to have thoughts,idioms:,,,סבר,sbr,verb peal,to have thoughts | idioms:
kN,"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 5",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so"
r',"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 6",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
xzqyh,"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 7",PN Personal name,,,,,,,,,חזקיה,xzqyh,proper name Personal name,
l),"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 8",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
)m',"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 9",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
kN,"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 10",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so"
