text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
ycxq,"Masekhet: 5330031, Page: 02, Side: a, Line: 31, Word: 1",PN Personal name,,,,,,,,,יצחק,ycxq,proper name Personal name,
mq$y,"Masekhet: 5330031, Page: 02, Side: a, Line: 31, Word: 2",verb D,,,,,to harden,to treat hard,to do with great difficulty,to make heavy,מקשי,q$y,verb pael,to harden | to treat hard | to do with great difficulty | to make heavy
"""twldwt","Masekhet: 5330031, Page: 02, Side: a, Line: 32, Word: 0",No data,,,,,,,,,תולדות,None,No data,
"hbwr""","Masekhet: 5330031, Page: 02, Side: a, Line: 32, Word: 1",No data,,,,,,,,,הבור,None,No data,
kl,"Masekhet: 5330031, Page: 02, Side: a, Line: 32, Word: 2",noun sg. abs. or construct,,,,,"all, every",,,,כל,kl,noun sg. abs. or construct,"all, every"
pyrq),"Masekhet: 5330031, Page: 02, Side: a, Line: 32, Word: 3",noun sg. emphatic,,,,,"segment, separation",,,,פירקא,prq,noun sg. emphatic,"segment, separation"
tlytyy),"Masekhet: 5330031, Page: 02, Side: a, Line: 33, Word: 0",A01,,,,,third,,,,תליתייא,tlyty,adjective singular absolute or construct,third
dtnynN,"Masekhet: 5330031, Page: 02, Side: a, Line: 33, Word: 1",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנינן,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""bnzyqyN""","Masekhet: 5330031, Page: 02, Side: a, Line: 33, Word: 2",No data,,,,,,,,,בנזיקין,None,No data,
hwwN,"Masekhet: 5330031, Page: 02, Side: a, Line: 38, Word: 0",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוון,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
b(yyN,"Masekhet: 5330031, Page: 02, Side: a, Line: 38, Word: 1",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעיין,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
mymr,"Masekhet: 5330031, Page: 02, Side: a, Line: 38, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
kwlhwN,"Masekhet: 5330031, Page: 02, Side: b, Line: 01, Word: 0",noun sg. emphatic,,,,,"all, every",,,,כולהון,kl,noun sg. emphatic,"all, every"
"""twldwt","Masekhet: 5330031, Page: 02, Side: b, Line: 01, Word: 1",No data,,,,,,,,,תולדות,None,No data,
"h$N""","Masekhet: 5330031, Page: 02, Side: b, Line: 01, Word: 2",No data,,,,,,,,,השן,None,No data,
)ynwN,"Masekhet: 5330031, Page: 02, Side: b, Line: 01, Word: 3",R,,,,,they,,,,אינון,hynwn hynwn P01 C,R,they
kwlhwN,"Masekhet: 5330031, Page: 02, Side: b, Line: 02, Word: 0",noun sg. emphatic,,,,,"all, every",,,,כולהון,kl,noun sg. emphatic,"all, every"
"""(yqr","Masekhet: 5330031, Page: 02, Side: b, Line: 02, Word: 1",No data,,,,,,,,,עיקר,None,No data,
"$N""","Masekhet: 5330031, Page: 02, Side: b, Line: 02, Word: 2",No data,,,,,,,,,שן,None,No data,
)ynwN,"Masekhet: 5330031, Page: 02, Side: b, Line: 02, Word: 3",R,,,,,they,,,,אינון,hynwn hynwn P01 C,R,they
wlmh,"Masekhet: 5330031, Page: 02, Side: b, Line: 15, Word: 0",c,c,,,,why?,"and, also",,,ולמה,w_,conjunction | conjunction,"why? | and, also"
tnynth,"Masekhet: 5330031, Page: 02, Side: b, Line: 15, Word: 1",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנינתה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
hk),"Masekhet: 5330031, Page: 02, Side: b, Line: 15, Word: 2",a01 C,,,,,here,,,,הכא,hkh,a01 (h)aphel,here
d)yt,"Masekhet: 5330031, Page: 02, Side: b, Line: 16, Word: 0",verb G,c,,,,,,,,דאית,d_ d_ c,verb peal | conjunction,
lyh,"Masekhet: 5330031, Page: 02, Side: b, Line: 16, Word: 1",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
mylyN,"Masekhet: 5330031, Page: 02, Side: b, Line: 16, Word: 2",N,,,,,"word, speech; thing",,,,מילין,mylh mylh noun pl. absolute,noun,"word, speech; thing"
sgyN,"Masekhet: 5330031, Page: 02, Side: b, Line: 16, Word: 3",A03,,,,,"many, much",,,,סגין,sgy,adjective plural absolute,"many, much"
wlmh,"Masekhet: 5330031, Page: 02, Side: b, Line: 20, Word: 0",c,c,,,,why?,"and, also",,,ולמה,w_,conjunction | conjunction,"why? | and, also"
tnynth,"Masekhet: 5330031, Page: 02, Side: b, Line: 20, Word: 1",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנינתה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
hk),"Masekhet: 5330031, Page: 02, Side: b, Line: 20, Word: 2",a01 C,,,,,here,,,,הכא,hkh,a01 (h)aphel,here
d)yt,"Masekhet: 5330031, Page: 02, Side: b, Line: 20, Word: 3",verb G,c,,,,,,,,דאית,d_ d_ c,verb peal | conjunction,
ltnwyyh,"Masekhet: 5330031, Page: 02, Side: b, Line: 20, Word: 4",p03,N,,,,tanna,,,,לתנוייה,tnyy#2 tnyy#2 noun sg. emphatic,preposition proclitic | noun,tanna
sgyN,"Masekhet: 5330031, Page: 02, Side: b, Line: 20, Word: 5",A,,,,,"many, much",,,,סגין,sgy sgy a01 C,adjective,"many, much"
mylyN,"Masekhet: 5330031, Page: 02, Side: b, Line: 20, Word: 6",N,,,,,"word, speech; thing",,,,מילין,mylh mylh noun pl. absolute,noun,"word, speech; thing"
kN,"Masekhet: 5330031, Page: 02, Side: b, Line: 20, Word: 7",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so"
wlmh,"Masekhet: 5330031, Page: 02, Side: b, Line: 23, Word: 0",c,c,,,,why?,"and, also",,,ולמה,w_,conjunction | conjunction,"why? | and, also"
tnynth,"Masekhet: 5330031, Page: 02, Side: b, Line: 23, Word: 1",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנינתה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
