text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
dl),"Masekhet: 5330030, Page: 58, Side: c, Line: 64, Word: 3",c,a01,,,,"no, not",,,,דלא,l),conjunction | a01,"no, not"
ylpy,"Masekhet: 5330030, Page: 58, Side: c, Line: 64, Word: 4",V,,,,,,,,,ילפי,ylp ylp verb G,V,
"""ksP","Masekhet: 5330030, Page: 58, Side: c, Line: 64, Word: 5",No data,,,,,,,,,כסף,None,No data,
"mklyM""","Masekhet: 5330030, Page: 58, Side: c, Line: 64, Word: 6",No data,,,,,,,,,מכלים,None,No data,
brM,"Masekhet: 5330030, Page: 58, Side: c, Line: 64, Word: 7",c,,,,,"but, however",,,,ברם,brm,conjunction,"but, however"
kbyt,"Masekhet: 5330030, Page: 58, Side: c, Line: 64, Word: 8",noun sg. abs. or construct,p02,,,,house; structure; place,like,,,כבית,k_,noun sg. abs. or construct | preposition with pronominal suffix,house; structure; place | like
hll,"Masekhet: 5330030, Page: 58, Side: c, Line: 64, Word: 9",PN Personal name,,,,,,,,,הלל,hll,proper name Personal name,
d)ynwN,"Masekhet: 5330030, Page: 58, Side: c, Line: 64, Word: 10",c,R,,,,they,,,,דאינון,hynwn hynwn P01 C,conjunction | R,they
ylpyN,"Masekhet: 5330030, Page: 58, Side: c, Line: 64, Word: 11",V,,,,,,,,,ילפין,ylp ylp verb G,V,
"""ksP","Masekhet: 5330030, Page: 58, Side: c, Line: 64, Word: 12",No data,,,,,,,,,כסף,None,No data,
"mklyM""...","Masekhet: 5330030, Page: 58, Side: c, Line: 64, Word: 13",No data,,,,,,,,,מכלים,None,No data,
"""mmzyrwt","Masekhet: 5330030, Page: 58, Side: d, Line: 06, Word: 0",No data,,,,,,,,,ממזירות,None,No data,
"bntyM""","Masekhet: 5330030, Page: 58, Side: d, Line: 06, Word: 1",No data,,,,,,,,,בנתים,None,No data,
w)t,"Masekhet: 5330030, Page: 58, Side: d, Line: 06, Word: 2",R,c,,,,you (m.),"and, also",,,ואת,w_,R | conjunction,"you (m.) | and, also"
)mr,"Masekhet: 5330030, Page: 58, Side: d, Line: 06, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
