text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
h(wmdt,"Masekhet: 71008, Page: 002, Side: 2, Line: 10, Word: 4",No data,,,,,,,,,העומדת,None,No data,
"lgdl""","Masekhet: 71008, Page: 002, Side: 2, Line: 10, Word: 5",No data,,,,,,,,,לגדל,None,No data,
"""bcyM"";","Masekhet: 71008, Page: 002, Side: 2, Line: 11, Word: 0",No data,,,,,,,,,בצים;,None,No data,
wm$wM,"Masekhet: 71008, Page: 002, Side: 2, Line: 11, Word: 1",c,p01,,,,"and, also",because of,,,ומשום,m$wm,conjunction | preposition independent,"and, also | because of"
"""mwqch"";","Masekhet: 71008, Page: 002, Side: 2, Line: 11, Word: 2",No data,,,,,,,,,מוקצה;,None,No data,
)dmyplgy,"Masekhet: 71008, Page: 002, Side: 2, Line: 11, Word: 3",verb Gt,,,,,to be divided,to be allotted,to be in doubt,,אדמיפלגי,plg,verb ethpeel,to be divided | to be allotted | to be in doubt
"""bbych""","Masekhet: 71008, Page: 002, Side: 2, Line: 11, Word: 4",No data,,,,,,,,,בביצה,None,No data,
nyplgy,"Masekhet: 71008, Page: 002, Side: 2, Line: 12, Word: 0",verb Gt,,,,,to be divided,to be allotted,to be in doubt,,ניפלגי,plg,verb ethpeel,to be divided | to be allotted | to be in doubt
"""btrngwl'"";","Masekhet: 71008, Page: 002, Side: 2, Line: 12, Word: 1",No data,,,,,,,,,בתרנגול';,None,No data,
wky,"Masekhet: 71008, Page: 002, Side: 2, Line: 14, Word: 0",c,c,,,,"and, also",when,,,וכי,ky,conjunction | conjunction,"and, also | when"
tym),"Masekhet: 71008, Page: 002, Side: 2, Line: 14, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,תימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""kx""","Masekhet: 71008, Page: 002, Side: 2, Line: 14, Word: 2",No data,,,,,,,,,כח,None,No data,
dhytyr),"Masekhet: 71008, Page: 002, Side: 2, Line: 15, Word: 0",p,noun sg. emphatic,,,,"of, genitive particle",permission,,,דהיתירא,hytyr),preposition | noun sg. emphatic,"of, genitive particle | permission"
(dyP,"Masekhet: 71008, Page: 002, Side: 2, Line: 15, Word: 1",A01,,,,,"better, preferable",,,,עדיף,(dyp,adjective singular absolute or construct,"better, preferable"
lyh;,"Masekhet: 71008, Page: 002, Side: 2, Line: 15, Word: 2",p02,,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
nyplgy,"Masekhet: 71008, Page: 002, Side: 2, Line: 15, Word: 3",verb Gt,,,,,to be divided,to be allotted,to be in doubt,,ניפלגי,plg,verb ethpeel,to be divided | to be allotted | to be in doubt
btrwyhw,"Masekhet: 71008, Page: 002, Side: 2, Line: 15, Word: 4",p02,n02,,,,"in, with",two,,,בתרויהו,try,preposition with pronominal suffix | numeral singular determined,"in, with | two"
kl,"Masekhet: 71008, Page: 002, Side: 2, Line: 20, Word: 0",noun sg. abs. or construct,,,,,"all, every",,,,כל,kl,noun sg. abs. or construct,"all, every"
"""bych""","Masekhet: 71008, Page: 002, Side: 2, Line: 20, Word: 1",No data,,,,,,,,,ביצה,None,No data,
dmytyld),"Masekhet: 71008, Page: 002, Side: 2, Line: 20, Word: 2",c,verb Gt,,,,to be born,"to arise, originate","to come to pass, develop",,דמיתילדא,yld,conjunction | verb ethpeel,"to be born | to arise, originate | to come to pass, develop"
h)ydn),"Masekhet: 71008, Page: 002, Side: 2, Line: 21, Word: 0",a,,,,,now; today,,,,האידנא,h)ydn),adverb,now; today
m)ytml,"Masekhet: 71008, Page: 002, Side: 2, Line: 21, Word: 1",p,a,,,,from,yesterday,,,מאיתמל,)ytml,preposition | adverb,from | yesterday
gmrh,"Masekhet: 71008, Page: 002, Side: 2, Line: 21, Word: 2",verb G,,,,,trans.,intrans.,,,גמרה,gmr,verb peal,trans. | intrans.
lh;,"Masekhet: 71008, Page: 002, Side: 2, Line: 21, Word: 3",p02,,,,,"to, for",,,,לה;,l_,preposition with pronominal suffix,"to, for"
"""ywM","Masekhet: 71008, Page: 002, Side: 2, Line: 26, Word: 0",No data,,,,,,,,,יום,None,No data,
"Twb""","Masekhet: 71008, Page: 002, Side: 2, Line: 26, Word: 1",No data,,,,,,,,,טוב,None,No data,
d(lm),"Masekhet: 71008, Page: 002, Side: 2, Line: 26, Word: 2",p,,,,,"of, genitive particle",,,,דעלמא,d_,preposition,"of, genitive particle"
t$try;,"Masekhet: 71008, Page: 002, Side: 2, Line: 26, Word: 3",verb Gt,,,,,"to be loosened, untied",to be dissolved,"to be finished, come to an end [of something requiring construction to establish it]","to be removed, abrogated",תשתרי;,$ry,verb ethpeel,"to be loosened, untied | to be dissolved | to be finished, come to an end [of something requiring construction to establish it] | to be removed, abrogated"
"""$bt""","Masekhet: 71008, Page: 002, Side: 2, Line: 27, Word: 0",No data,,,,,,,,,שבת,None,No data,
d(lm),"Masekhet: 71008, Page: 002, Side: 2, Line: 27, Word: 1",p,,,,,"of, genitive particle",,,,דעלמא,d_,preposition,"of, genitive particle"
t$try;,"Masekhet: 71008, Page: 002, Side: 2, Line: 27, Word: 2",verb Gt,,,,,"to be loosened, untied",to be dissolved,"to be finished, come to an end [of something requiring construction to establish it]","to be removed, abrogated",תשתרי;,$ry,verb ethpeel,"to be loosened, untied | to be dissolved | to be finished, come to an end [of something requiring construction to establish it] | to be removed, abrogated"
wmy,"Masekhet: 71008, Page: 002, Side: 2, Line: 28, Word: 0",c,c,,,,"and, also",interrogative particle,,,ומי,my,conjunction | conjunction,"and, also | interrogative particle"
gzrynN;,"Masekhet: 71008, Page: 002, Side: 2, Line: 28, Word: 1",verb G,,,,,to cut,to sanctify a covenant or treaty,to circumcise,(intrans.) to run loose (?),גזרינן;,gzr,verb peal,to cut | to sanctify a covenant or treaty | to circumcise | (intrans.) to run loose (?)
w)M,"Masekhet: 71008, Page: 002, Side: 2, Line: 31, Word: 0",c,c,,,,"and, also",if,,,ואם,)m,conjunction | conjunction,"and, also | if"
)yt),"Masekhet: 71008, Page: 002, Side: 2, Line: 31, Word: 1",V,,,,,"there is, exists",,,,איתא,)yt,V,"there is, exists"
nygzr,"Masekhet: 71008, Page: 002, Side: 2, Line: 31, Word: 2",verb G,,,,,to cut,to sanctify a covenant or treaty,to circumcise,(intrans.) to run loose (?),ניגזר,gzr,verb peal,to cut | to sanctify a covenant or treaty | to circumcise | (intrans.) to run loose (?)
m$wM,"Masekhet: 71008, Page: 002, Side: 2, Line: 31, Word: 3",c,,,,,"because, since",,,,משום,m$wm,conjunction,"because, since"
h),"Masekhet: 71008, Page: 002, Side: 2, Line: 31, Word: 4",P,,,,,this (f.),,,,הא,h),P,this (f.)
dmytyld',"Masekhet: 71008, Page: 002, Side: 2, Line: 31, Word: 5",c,verb Gt,,,,to be born,"to arise, originate","to come to pass, develop",,דמיתילד',yld,conjunction | verb ethpeel,"to be born | to arise, originate | to come to pass, develop"
h)ydn);,"Masekhet: 71008, Page: 002, Side: 2, Line: 32, Word: 0",a,,,,,now; today,,,,האידנא;,h)ydn),adverb,now; today
)m',"Masekhet: 71008, Page: 002, Side: 2, Line: 32, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh;,"Masekhet: 71008, Page: 002, Side: 2, Line: 32, Word: 2",p02,,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
"""bcyM","Masekhet: 71008, Page: 002, Side: 2, Line: 32, Word: 3",No data,,,,,,,,,בצים,None,No data,
gmwrwt,"Masekhet: 71008, Page: 002, Side: 2, Line: 32, Word: 4",No data,,,,,,,,,גמורות,None,No data,
bm(y,"Masekhet: 71008, Page: 002, Side: 2, Line: 32, Word: 5",No data,,,,,,,,,במעי,None,No data,
")mN""","Masekhet: 71008, Page: 002, Side: 2, Line: 32, Word: 6",No data,,,,,,,,,אמן,None,No data,
mylt),"Masekhet: 71008, Page: 002, Side: 2, Line: 32, Word: 7",noun sg. emphatic,,,,,"word, speech; thing",,,,מילתא,mylt),noun sg. emphatic,"word, speech; thing"
dl),"Masekhet: 71008, Page: 002, Side: 2, Line: 33, Word: 0",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
$kyx);,"Masekhet: 71008, Page: 002, Side: 2, Line: 33, Word: 1",A01,,,,,"found, present",,,,שכיחא;,$kyx,adjective singular absolute or construct,"found, present"
wkl,"Masekhet: 71008, Page: 002, Side: 2, Line: 33, Word: 2",c,noun sg. abs. or construct,,,,"and, also","all, every",,,וכל,kl,conjunction | noun sg. abs. or construct,"and, also | all, every"
mylt),"Masekhet: 71008, Page: 002, Side: 2, Line: 33, Word: 3",noun sg. emphatic,,,,,"word, speech; thing",,,,מילתא,mylt),noun sg. emphatic,"word, speech; thing"
dl),"Masekhet: 71008, Page: 002, Side: 2, Line: 33, Word: 4",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
$kyx),"Masekhet: 71008, Page: 002, Side: 2, Line: 33, Word: 5",A01,,,,,"found, present",,,,שכיחא,$kyx,adjective singular absolute or construct,"found, present"
l),"Masekhet: 71008, Page: 002, Side: 2, Line: 33, Word: 6",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
gzrw,"Masekhet: 71008, Page: 002, Side: 2, Line: 34, Word: 0",verb G,,,,,to cut,to sanctify a covenant or treaty,to circumcise,(intrans.) to run loose (?),גזרו,gzr,verb peal,to cut | to sanctify a covenant or treaty | to circumcise | (intrans.) to run loose (?)
bh,"Masekhet: 71008, Page: 002, Side: 2, Line: 34, Word: 1",p02,,,,,"in, with",,,,בה,b_,preposition with pronominal suffix,"in, with"
rbnN;,"Masekhet: 71008, Page: 002, Side: 2, Line: 34, Word: 2",N,,,,,"lord, master",,,,רבנן;,rbnn,noun,"lord, master"
hy),"Masekhet: 71008, Page: 003, Side: 1, Line: 01, Word: 0",P01,,,,,she,,,,היא,hy),preposition independent,she
gwph,"Masekhet: 71008, Page: 003, Side: 1, Line: 01, Word: 1",noun sg. emphatic,,,,,body,,,,גופה,gwp),noun sg. emphatic,body
"""gzyrh"";","Masekhet: 71008, Page: 003, Side: 1, Line: 01, Word: 2",No data,,,,,,,,,גזירה;,None,No data,
w)nN,"Masekhet: 71008, Page: 003, Side: 1, Line: 02, Word: 0",c,P01,,,,"and, also",we,,,ואנן,)nn,conjunction | preposition independent,"and, also | we"
nyqwM,"Masekhet: 71008, Page: 003, Side: 1, Line: 02, Word: 1",verb G,,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,ניקום,qwm,verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
wnygzr,"Masekhet: 71008, Page: 003, Side: 1, Line: 02, Word: 2",c,verb G,,,,to cut,to sanctify a covenant or treaty,to circumcise,(intrans.) to run loose (?),וניגזר,gzr,conjunction | verb peal,to cut | to sanctify a covenant or treaty | to circumcise | (intrans.) to run loose (?)
"""gzyrh","Masekhet: 71008, Page: 003, Side: 1, Line: 02, Word: 3",No data,,,,,,,,,גזירה,None,No data,
"lgzyrh"";","Masekhet: 71008, Page: 003, Side: 1, Line: 02, Word: 4",No data,,,,,,,,,לגזירה;,None,No data,
kwlh,"Masekhet: 71008, Page: 003, Side: 1, Line: 02, Word: 5",noun sg. emphatic,,,,,"all, every",,,,כולה,kl,noun sg. emphatic,"all, every"
xd),"Masekhet: 71008, Page: 003, Side: 1, Line: 02, Word: 6",n01,,,,,one,,,,חדא,xd,numeral singular absolute or construct,one
"""gzyrh""","Masekhet: 71008, Page: 003, Side: 1, Line: 02, Word: 7",No data,,,,,,,,,גזירה,None,No data,
hy);,"Masekhet: 71008, Page: 003, Side: 1, Line: 02, Word: 8",P01,,,,,she,,,,היא;,hy),preposition independent,she
hy),"Masekhet: 71008, Page: 003, Side: 1, Line: 05, Word: 0",P01,,,,,she,,,,היא,hy),preposition independent,she
gwph,"Masekhet: 71008, Page: 003, Side: 1, Line: 05, Word: 1",noun sg. emphatic,,,,,body,,,,גופה,gwp),noun sg. emphatic,body
"""gzyrh"";","Masekhet: 71008, Page: 003, Side: 1, Line: 05, Word: 2",No data,,,,,,,,,גזירה;,None,No data,
)nN,"Masekhet: 71008, Page: 003, Side: 1, Line: 05, Word: 3",P01,,,,,we,,,,אנן,)nn,preposition independent,we
nqwM,"Masekhet: 71008, Page: 003, Side: 1, Line: 05, Word: 4",verb G,,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,נקום,qwm,verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
ngzr,"Masekhet: 71008, Page: 003, Side: 1, Line: 05, Word: 5",verb G,,,,,to cut,to sanctify a covenant or treaty,to circumcise,(intrans.) to run loose (?),נגזר,gzr,verb peal,to cut | to sanctify a covenant or treaty | to circumcise | (intrans.) to run loose (?)
"""gzyrh","Masekhet: 71008, Page: 003, Side: 1, Line: 06, Word: 0",No data,,,,,,,,,גזירה,None,No data,
"lgzyrh"";","Masekhet: 71008, Page: 003, Side: 1, Line: 06, Word: 1",No data,,,,,,,,,לגזירה;,None,No data,
kwlh,"Masekhet: 71008, Page: 003, Side: 1, Line: 06, Word: 2",noun sg. emphatic,,,,,"all, every",,,,כולה,kl,noun sg. emphatic,"all, every"
xd),"Masekhet: 71008, Page: 003, Side: 1, Line: 06, Word: 3",n01,,,,,one,,,,חדא,xd,numeral singular absolute or construct,one
"""gzyrh""","Masekhet: 71008, Page: 003, Side: 1, Line: 06, Word: 4",No data,,,,,,,,,גזירה,None,No data,
hy);,"Masekhet: 71008, Page: 003, Side: 1, Line: 06, Word: 5",P01,,,,,she,,,,היא;,hy),preposition independent,she
kwlhw,"Masekhet: 71008, Page: 003, Side: 1, Line: 06, Word: 6",noun sg. emphatic,,,,,"all, every",,,,כולהו,kl,noun sg. emphatic,"all, every"
krb,"Masekhet: 71008, Page: 003, Side: 1, Line: 07, Word: 0",noun sg. emphatic,,,,,chief; teacher,,,,כרב,rb,noun sg. emphatic,chief; teacher
nxmN,"Masekhet: 71008, Page: 003, Side: 1, Line: 07, Word: 1",No data,,,,,,,,,נחמן,None,No data,
l),"Masekhet: 71008, Page: 003, Side: 1, Line: 07, Word: 2",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
)mry;,"Masekhet: 71008, Page: 003, Side: 1, Line: 07, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרי;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
kqw$yyN;,"Masekhet: 71008, Page: 003, Side: 1, Line: 07, Word: 4",noun sg. emphatic,,,,,"hardness, difficulty",,,,כקושיין;,qw$y),noun sg. emphatic,"hardness, difficulty"
krbh,"Masekhet: 71008, Page: 003, Side: 1, Line: 07, Word: 5",p02,,,,,like,,,,כרבה,k_,preposition with pronominal suffix,like
nmy,"Masekhet: 71008, Page: 003, Side: 1, Line: 07, Word: 6",a,,,,,also,,,,נמי,nmy,adverb,also
l),"Masekhet: 71008, Page: 003, Side: 1, Line: 07, Word: 7",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
)mry;,"Masekhet: 71008, Page: 003, Side: 1, Line: 08, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרי;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""hknh""","Masekhet: 71008, Page: 003, Side: 1, Line: 08, Word: 1",No data,,,,,,,,,הכנה,None,No data,
lyt,"Masekhet: 71008, Page: 003, Side: 1, Line: 08, Word: 2",V,,,,,there is/are not,,,,לית,lyt,V,there is/are not
lhw;,"Masekhet: 71008, Page: 003, Side: 1, Line: 08, Word: 3",p,,,,,"to, for",,,,להו;,l_,preposition,"to, for"
