text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
""")n$y","Masekhet: 71010, Page: 002, Side: 1, Line: 27, Word: 3",No data,,,,,,,,,אנשי,None,No data,
knst,"Masekhet: 71010, Page: 002, Side: 1, Line: 27, Word: 4",No data,,,,,,,,,כנסת,None,No data,
"hgdwlh""","Masekhet: 71010, Page: 002, Side: 1, Line: 27, Word: 5",No data,,,,,,,,,הגדולה,None,No data,
tqynw;,"Masekhet: 71010, Page: 002, Side: 1, Line: 27, Word: 6",verb D,,,,,"to establish properly, correct","to place, install","to ordain, declare",,תקינו;,tqn,verb pael,"to establish properly, correct | to place, install | to ordain, declare"
whyk),"Masekhet: 71010, Page: 002, Side: 1, Line: 27, Word: 7",c,a,,,,"and, also",where,,,והיכא,hyk),conjunction | adverb,"and, also | where"
?r?myz);,"Masekhet: 71010, Page: 002, Side: 1, Line: 28, Word: 0",verb G,,,,,"to indicate  (through a physical motion), signal","fig.: to hint, intimate, suggest through hints",,,רמיזא;,rmz,verb peal,"to indicate  (through a physical motion), signal | fig.: to hint, intimate, suggest through hints"
h)y,"Masekhet: 71010, Page: 002, Side: 1, Line: 30, Word: 0",P01,,,,,this,,,,האי,h)y,preposition independent,this
myb(y,"Masekhet: 71010, Page: 002, Side: 1, Line: 30, Word: 1",verb Gt,,,,,to be sought,"to be necessary, required",to ask one another,,מיבעי,b(y,verb ethpeel,"to be sought | to be necessary, required | to ask one another"
lyh,"Masekhet: 71010, Page: 002, Side: 1, Line: 31, Word: 0",p02,,,,,"to, for",,,,ליה,l_,preposition with pronominal suffix,"to, for"
lgwpyh;,"Masekhet: 71010, Page: 002, Side: 1, Line: 31, Word: 1",p03,noun sg. emphatic,,,,"to, for",body,,,לגופיה;,gwp),preposition proclitic | noun sg. emphatic,"to, for | body"
""")M","Masekhet: 71010, Page: 002, Side: 1, Line: 31, Word: 2",No data,,,,,,,,,אם,None,No data,
"kN""","Masekhet: 71010, Page: 002, Side: 1, Line: 31, Word: 3",No data,,,,,,,,,כן,None,No data,
lym),"Masekhet: 71010, Page: 002, Side: 1, Line: 31, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,לימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
qr),"Masekhet: 71010, Page: 002, Side: 1, Line: 31, Word: 5",noun sg. emphatic,,,,,crying; reading,,,,קרא,qr),noun sg. emphatic,crying; reading
"""bzmN"";","Masekhet: 71010, Page: 002, Side: 1, Line: 31, Word: 6",No data,,,,,,,,,בזמן;,None,No data,
m)y,"Masekhet: 71010, Page: 002, Side: 1, Line: 31, Word: 7",P01,,,,,what,,,,מאי,m)y,preposition independent,what
"""zmnyhM"";","Masekhet: 71010, Page: 002, Side: 1, Line: 31, Word: 8",No data,,,,,,,,,זמניהם;,None,No data,
$m(t,"Masekhet: 71010, Page: 002, Side: 1, Line: 32, Word: 0",verb G,,,,,to hear (w. d.o. or,) something,to listen,,שמעת,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
mynh,"Masekhet: 71010, Page: 002, Side: 1, Line: 32, Word: 1",p02,,,,,from,,,,מינה,mn,preposition with pronominal suffix,from
trty;,"Masekhet: 71010, Page: 002, Side: 1, Line: 32, Word: 2",n02,,,,,two,,,,תרתי;,try,numeral singular determined,two
w)ykty,"Masekhet: 71010, Page: 002, Side: 1, Line: 32, Word: 3",c,a,,,,"and, also",still,,,ואיכתי,)kty,conjunction | adverb,"and, also | still"
myb(y,"Masekhet: 71010, Page: 002, Side: 1, Line: 32, Word: 4",verb Gt,,,,,to be sought,"to be necessary, required",to ask one another,,מיבעי,b(y,verb ethpeel,"to be sought | to be necessary, required | to ask one another"
lyh,"Masekhet: 71010, Page: 002, Side: 1, Line: 32, Word: 5",p02,,,,,"to, for",,,,ליה,l_,preposition with pronominal suffix,"to, for"
