text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
nmy,"Masekhet: 71030, Page: 002, Side: 2, Line: 21, Word: 3",a,,,,,also,,,,נמי,nmy,adverb,also
l),"Masekhet: 71030, Page: 002, Side: 2, Line: 21, Word: 4",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
"""wkwlN","Masekhet: 71030, Page: 002, Side: 2, Line: 22, Word: 0",No data,,,,,,,,,וכולן,None,No data,
"$$xTw""","Masekhet: 71030, Page: 002, Side: 2, Line: 22, Word: 1",No data,,,,,,,,,ששחטו,None,No data,
)hyy);,"Masekhet: 71030, Page: 002, Side: 2, Line: 23, Word: 0",P01,,,,,about which,,,,אהייא;,)hyy),preposition independent,about which
)ylym),"Masekhet: 71030, Page: 002, Side: 2, Line: 23, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אילימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
""")xr$","Masekhet: 71030, Page: 002, Side: 2, Line: 23, Word: 2",No data,,,,,,,,,אחרש,None,No data,
$wTh,"Masekhet: 71030, Page: 002, Side: 2, Line: 23, Word: 3",No data,,,,,,,,,שוטה,None,No data,
"wqTN""","Masekhet: 71030, Page: 002, Side: 2, Line: 23, Word: 4",No data,,,,,,,,,וקטן,None,No data,
(lh,"Masekhet: 71030, Page: 002, Side: 2, Line: 23, Word: 5",p02,,,,,upon; against; to,,,,עלה,(l,preposition with pronominal suffix,upon; against; to
q)y,"Masekhet: 71030, Page: 002, Side: 2, Line: 23, Word: 6",verb G,,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,קאי,qwm,verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
"""w)M","Masekhet: 71030, Page: 002, Side: 2, Line: 24, Word: 0",No data,,,,,,,,,ואם,None,No data,
"$xTw""","Masekhet: 71030, Page: 002, Side: 2, Line: 24, Word: 1",No data,,,,,,,,,שחטו,None,No data,
myb(y,"Masekhet: 71030, Page: 002, Side: 2, Line: 24, Word: 2",verb Gt,,,,,to be sought,"to be necessary, required",to ask one another,,מיבעי,b(y,verb ethpeel,"to be sought | to be necessary, required | to ask one another"
lyh;,"Masekhet: 71030, Page: 002, Side: 2, Line: 24, Word: 3",p02,,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
w)l),"Masekhet: 71030, Page: 002, Side: 2, Line: 24, Word: 4",c,c,,,,"and, also",but rather,,,ואלא,)l),conjunction | conjunction,"and, also | but rather"
""")Tm)","Masekhet: 71030, Page: 002, Side: 2, Line: 24, Word: 5",No data,,,,,,,,,אטמא,None,No data,
"bxwlyN""","Masekhet: 71030, Page: 002, Side: 2, Line: 24, Word: 6",No data,,,,,,,,,בחולין,None,No data,
h),"Masekhet: 71030, Page: 002, Side: 2, Line: 24, Word: 7",I,,,,,here! look!,,,,הא,h),interjection,here! look!
)mrt,"Masekhet: 71030, Page: 002, Side: 2, Line: 25, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרת,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""lktxylh""","Masekhet: 71030, Page: 002, Side: 2, Line: 25, Word: 1",No data,,,,,,,,,לכתחילה,None,No data,
nmy,"Masekhet: 71030, Page: 002, Side: 2, Line: 25, Word: 2",a,,,,,also,,,,נמי,nmy,adverb,also
$xyT;,"Masekhet: 71030, Page: 002, Side: 2, Line: 25, Word: 3",verb G,,,,,"to cut the throat, slaughter",,,,שחיט;,$xT,verb peal,"to cut the throat, slaughter"
w)l),"Masekhet: 71030, Page: 002, Side: 2, Line: 25, Word: 4",c,c,,,,"and, also",but rather,,,ואלא,)l),conjunction | conjunction,"and, also | but rather"
""")Tm'""","Masekhet: 71030, Page: 002, Side: 2, Line: 25, Word: 5",No data,,,,,,,,,אטמ',None,No data,
"""bmwqd$yN;","Masekhet: 71030, Page: 002, Side: 2, Line: 26, Word: 0",No data,,,,,,,,,במוקדשין;,None,No data,
bbry,"Masekhet: 71030, Page: 002, Side: 2, Line: 26, Word: 1",No data,,,,,,,,,בברי,None,No data,
"ly""","Masekhet: 71030, Page: 002, Side: 2, Line: 26, Word: 2",No data,,,,,,,,,לי,None,No data,
