text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
nmy;,"Masekhet: 71017, Page: 002, Side: 1, Line: 33, Word: 5",a,,,,,also,,,,נמי;,nmy,adverb,also
md)wry',"Masekhet: 71017, Page: 002, Side: 1, Line: 35, Word: 0",noun sg. emphatic,,,,,"law, teaching; the Torah",,,,מדאורי',)wryyt),noun sg. emphatic,"law, teaching; the Torah"
mnlN,"Masekhet: 71017, Page: 002, Side: 1, Line: 35, Word: 1",a,,,,,whence,,,,מנלן,mn),adverb,whence
dmhymN,"Masekhet: 71017, Page: 002, Side: 1, Line: 35, Word: 2",c,A01,,,,"who,which (relative)","trustworthy, faithful",,,דמהימן,mhymn,conjunction | adjective singular absolute or construct,"who,which (relative) | trustworthy, faithful"
"""(d","Masekhet: 71017, Page: 002, Side: 1, Line: 35, Word: 3",No data,,,,,,,,,עד,None,No data,
")xd"";","Masekhet: 71017, Page: 002, Side: 1, Line: 35, Word: 4",No data,,,,,,,,,אחד;,None,No data,
w)m',"Masekhet: 71017, Page: 002, Side: 2, Line: 04, Word: 0",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,ואמ',)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
rxm';,"Masekhet: 71017, Page: 002, Side: 2, Line: 04, Word: 1",noun sg. emphatic,,,,,merciful,,,,רחמ';,rxmn),noun sg. emphatic,merciful
try,"Masekhet: 71017, Page: 002, Side: 2, Line: 04, Word: 2",n02,,,,,two,,,,תרי,try,numeral singular determined,two
lyt,"Masekhet: 71017, Page: 002, Side: 2, Line: 05, Word: 0",V,,,,,there is/are not,,,,לית,lyt,V,there is/are not
bh,"Masekhet: 71017, Page: 002, Side: 2, Line: 05, Word: 1",p02,,,,,"in, with",,,,בה,b_,preposition with pronominal suffix,"in, with"
)l),"Masekhet: 71017, Page: 002, Side: 2, Line: 05, Word: 2",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
xd;,"Masekhet: 71017, Page: 002, Side: 2, Line: 05, Word: 3",n01,,,,,one,,,,חד;,xd,numeral singular absolute or construct,one
)y,"Masekhet: 71017, Page: 002, Side: 2, Line: 08, Word: 0",c,,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
)pylw,"Masekhet: 71017, Page: 002, Side: 2, Line: 08, Word: 1",c,,,,,"even if , even",,,,אפילו,)plw,conjunction,"even if , even"
xd,"Masekhet: 71017, Page: 002, Side: 2, Line: 08, Word: 2",n01,,,,,one,,,,חד,xd,numeral singular absolute or construct,one
lyk),"Masekhet: 71017, Page: 002, Side: 2, Line: 08, Word: 3",a,,,,,there isn't here,,,,ליכא,lyk),adverb,there isn't here
bm)y,"Masekhet: 71017, Page: 002, Side: 2, Line: 08, Word: 4",p02,P01,,,,"in, with",what,,,במאי,m)y,preposition with pronominal suffix | preposition independent,"in, with | what"
kw,"Masekhet: 71017, Page: 002, Side: 2, Line: 08, Word: 5",I,,,,,"enclitic expressing surprise: so, then",,,,כו,kw,interjection,"enclitic expressing surprise: so, then"
lytsr);,"Masekhet: 71017, Page: 002, Side: 2, Line: 08, Word: 6",verb Gt,,,,,to be bound,"to be prohibited, forbidden",,,ליתסרא;,)sr,verb ethpeel,"to be bound | to be prohibited, forbidden"
w)l),"Masekhet: 71017, Page: 002, Side: 2, Line: 10, Word: 0",c,c,,,,"and, also",but rather,,,ואלא,)l),conjunction | conjunction,"and, also | but rather"
bm)y,"Masekhet: 71017, Page: 002, Side: 2, Line: 10, Word: 1",p02,P01,,,,"in, with",what,,,במאי,m)y,preposition with pronominal suffix | preposition independent,"in, with | what"
kw,"Masekhet: 71017, Page: 002, Side: 2, Line: 10, Word: 2",I,,,,,"enclitic expressing surprise: so, then",,,,כו,kw,interjection,"enclitic expressing surprise: so, then"
lytsr);,"Masekhet: 71017, Page: 002, Side: 2, Line: 10, Word: 3",verb Gt,,,,,to be bound,"to be prohibited, forbidden",,,ליתסרא;,)sr,verb ethpeel,"to be bound | to be prohibited, forbidden"
(d,"Masekhet: 71017, Page: 002, Side: 2, Line: 10, Word: 4",c,,,,,until,,,,עד,(d,conjunction,until
d)yk),"Masekhet: 71017, Page: 002, Side: 2, Line: 10, Word: 5",c,a,,,,"who,which (relative)",there is here,,,דאיכא,)yk),conjunction | adverb,"who,which (relative) | there is here"
try;,"Masekhet: 71017, Page: 002, Side: 2, Line: 10, Word: 6",n02,,,,,two,,,,תרי;,try,numeral singular determined,two
ly$twq,"Masekhet: 71017, Page: 002, Side: 2, Line: 11, Word: 0",verb G,,,,,to be quiet,+,: to lack,to quiet (trans.),לישתוק,$tq,verb peal,to be quiet | + | : to lack | to quiet (trans.)
qr),"Masekhet: 71017, Page: 002, Side: 2, Line: 11, Word: 1",noun sg. emphatic,,,,,crying; reading,,,,קרא,qr),noun sg. emphatic,crying; reading
mynyh;,"Masekhet: 71017, Page: 002, Side: 2, Line: 11, Word: 2",p02,,,,,from,,,,מיניה;,mn,preposition with pronominal suffix,from
w)n),"Masekhet: 71017, Page: 002, Side: 2, Line: 12, Word: 0",c,P01,,,,"and, also",I,,,ואנא,)n),conjunction | preposition independent,"and, also | I"
yd(n),"Masekhet: 71017, Page: 002, Side: 2, Line: 12, Word: 1",verb G,,,,,to know,to cohabit with,idioms:,"_:  to be experienced in/with, acquainted with",ידענא,yd(,verb peal,"to know | to cohabit with | idioms: | _:  to be experienced in/with, acquainted with"
mydy,"Masekhet: 71017, Page: 002, Side: 2, Line: 12, Word: 2",c,,,,,something,,,,מידי,mydy@d_,conjunction,something
dhwh,"Masekhet: 71017, Page: 002, Side: 2, Line: 12, Word: 3",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,דהוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
""")$)r","Masekhet: 71017, Page: 002, Side: 2, Line: 12, Word: 4",No data,,,,,,,,,אשאר,None,No data,
(dywt,"Masekhet: 71017, Page: 002, Side: 2, Line: 12, Word: 5",No data,,,,,,,,,עדיות,None,No data,
"$btwrh"";","Masekhet: 71017, Page: 002, Side: 2, Line: 12, Word: 6",No data,,,,,,,,,שבתורה;,None,No data,
wlythmN,"Masekhet: 71017, Page: 002, Side: 2, Line: 14, Word: 0",c,"verb ethpolal, ethpay/w",,,,,,,,וליתהמן,hymn,"conjunction | verb ethpolal, ethpay/w",
"""(d","Masekhet: 71017, Page: 002, Side: 2, Line: 14, Word: 1",No data,,,,,,,,,עד,None,No data,
")xd"";","Masekhet: 71017, Page: 002, Side: 2, Line: 14, Word: 2",No data,,,,,,,,,אחד;,None,No data,
)ycTryK;,"Masekhet: 71017, Page: 002, Side: 2, Line: 17, Word: 0",verb Gt,,,,,"to be in want, needy",to have need of,,,איצטריך;,crk,verb ethpeel,"to be in want, needy | to have need of"
sd');,"Masekhet: 71017, Page: 002, Side: 2, Line: 17, Word: 1",verb G,,,,,to go up,to result,to travel,idioms:,סד'א;,slq,verb peal,to go up | to result | to travel | idioms:
""")yN","Masekhet: 71017, Page: 002, Side: 2, Line: 17, Word: 2",No data,,,,,,,,,אין,None,No data,
"n)mN""","Masekhet: 71017, Page: 002, Side: 2, Line: 17, Word: 3",No data,,,,,,,,,נאמן,None,No data,
(d,"Masekhet: 71017, Page: 002, Side: 2, Line: 17, Word: 4",c,,,,,until,,,,עד,(d,conjunction,until
d)yk',"Masekhet: 71017, Page: 002, Side: 2, Line: 17, Word: 5",c,a,,,,"who,which (relative)",there is here,,,דאיכ',)yk),conjunction | adverb,"who,which (relative) | there is here"
trty;,"Masekhet: 71017, Page: 002, Side: 2, Line: 17, Word: 6",n02,,,,,two,,,,תרתי;,try,numeral singular determined,two
wbytry,"Masekhet: 71017, Page: 002, Side: 2, Line: 18, Word: 0",c,p,n01,,,"and, also",between,two,,וביתרי,by,conjunction | preposition | numeral singular absolute or construct,"and, also | between | two"
nmy,"Masekhet: 71017, Page: 002, Side: 2, Line: 18, Word: 1",a,,,,,also,,,,נמי,nmy,adverb,also
hw),"Masekhet: 71017, Page: 002, Side: 2, Line: 18, Word: 2",P01,,,,,he,,,,הוא,hw),preposition independent,he
"""dl)","Masekhet: 71017, Page: 002, Side: 2, Line: 18, Word: 3",No data,,,,,,,,,דלא,None,No data,
"ntp$h"";","Masekhet: 71017, Page: 002, Side: 2, Line: 18, Word: 4",No data,,,,,,,,,נתפשה;,None,No data,
qm'l;,"Masekhet: 71017, Page: 002, Side: 2, Line: 18, Word: 5",verb C,,,,,to cause to hear,"to give to understand, teach a legal tradition",to cause to obey,,קמ'ל;,$m(,verb (h)aphel,"to cause to hear | to give to understand, teach a legal tradition | to cause to obey"
"""styrh""","Masekhet: 71017, Page: 002, Side: 2, Line: 23, Word: 0",No data,,,,,,,,,סתירה,None,No data,
)ytq$,"Masekhet: 71017, Page: 002, Side: 2, Line: 23, Word: 1",verb Ct,,,,,to be compared,,,,איתקש,nq$,verb ettaphal,to be compared
"""lTwm)h"";","Masekhet: 71017, Page: 002, Side: 2, Line: 23, Word: 2",No data,,,,,,,,,לטומאה;,None,No data,
)pylw,"Masekhet: 71017, Page: 002, Side: 2, Line: 28, Word: 0",c,,,,,"even if , even",,,,אפילו,)plw,conjunction,"even if , even"
hky,"Masekhet: 71017, Page: 002, Side: 2, Line: 28, Word: 1",X,,,,,"so, thus",,,,הכי,hky,X,"so, thus"
"""styrh""","Masekhet: 71017, Page: 002, Side: 2, Line: 28, Word: 2",No data,,,,,,,,,סתירה,None,No data,
(dyp),"Masekhet: 71017, Page: 002, Side: 2, Line: 29, Word: 0",A01,,,,,"better, preferable",,,,עדיפא,(dyp,adjective singular absolute or construct,"better, preferable"
d)txlt),"Masekhet: 71017, Page: 002, Side: 2, Line: 29, Word: 1",p,noun sg. emphatic,,,,"of, genitive particle",beginning,,,דאתחלתא,)txlt),preposition | noun sg. emphatic,"of, genitive particle | beginning"
"""dTwm)h""","Masekhet: 71017, Page: 002, Side: 2, Line: 29, Word: 2",No data,,,,,,,,,דטומאה,None,No data,
hy);,"Masekhet: 71017, Page: 002, Side: 2, Line: 29, Word: 3",P01,,,,,she,,,,היא;,hy),preposition independent,she
mt',"Masekhet: 71017, Page: 002, Side: 2, Line: 29, Word: 4",noun sg. emphatic,,,,,tannaitic tradition,,,,מת',mtnyt),noun sg. emphatic,tannaitic tradition
dl),"Masekhet: 71017, Page: 002, Side: 2, Line: 29, Word: 5",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
ky,"Masekhet: 71017, Page: 002, Side: 2, Line: 29, Word: 6",p01,,,,,like,,,,כי,ky,preposition independent,like
h)y,"Masekhet: 71017, Page: 002, Side: 2, Line: 29, Word: 7",P01,,,,,this,,,,האי,h)y,preposition independent,this
tn);,"Masekhet: 71017, Page: 002, Side: 2, Line: 29, Word: 8",noun sg. emphatic,,,,,tanna,,,,תנא;,tn),noun sg. emphatic,tanna
"""qynwyy""","Masekhet: 71017, Page: 002, Side: 2, Line: 33, Word: 0",No data,,,,,,,,,קינויי,None,No data,
)ytq$,"Masekhet: 71017, Page: 002, Side: 2, Line: 33, Word: 1",verb Ct,,,,,to be compared,,,,איתקש,nq$,verb ettaphal,to be compared
"""lTwm)h""","Masekhet: 71017, Page: 002, Side: 2, Line: 33, Word: 2",No data,,,,,,,,,לטומאה,None,No data,
..;,"Masekhet: 71017, Page: 002, Side: 2, Line: 33, Word: 3",No data,,,,,,,,,;,None,No data,
"""sty'""","Masekhet: 71017, Page: 002, Side: 2, Line: 33, Word: 4",No data,,,,,,,,,סתי',None,No data,
nmy,"Masekhet: 71017, Page: 002, Side: 2, Line: 33, Word: 5",a,,,,,also,,,,נמי,nmy,adverb,also
)ytq$,"Masekhet: 71017, Page: 002, Side: 2, Line: 34, Word: 0",verb Ct,,,,,to be compared,,,,איתקש,nq$,verb ettaphal,to be compared
"""lTwm)h""","Masekhet: 71017, Page: 002, Side: 2, Line: 34, Word: 1",No data,,,,,,,,,לטומאה,None,No data,
..;,"Masekhet: 71017, Page: 002, Side: 2, Line: 34, Word: 2",No data,,,,,,,,,;,None,No data,
hhw),"Masekhet: 71017, Page: 002, Side: 2, Line: 34, Word: 3",P01,,,,,that one (m.),,,,ההוא,hhw),preposition independent,that one (m.)
"""lkmh","Masekhet: 71017, Page: 002, Side: 2, Line: 34, Word: 4",No data,,,,,,,,,לכמה,None,No data,
$y(wr,"Masekhet: 71017, Page: 002, Side: 2, Line: 34, Word: 5",No data,,,,,,,,,שיעור,None,No data,
"styrh"";","Masekhet: 71017, Page: 002, Side: 2, Line: 34, Word: 6",No data,,,,,,,,,סתירה;,None,No data,
"""kdy","Masekhet: 71017, Page: 002, Side: 2, Line: 35, Word: 0",No data,,,,,,,,,כדי,None,No data,
"Twm)h""","Masekhet: 71017, Page: 002, Side: 2, Line: 35, Word: 1",No data,,,,,,,,,טומאה,None,No data,
hw),"Masekhet: 71017, Page: 002, Side: 2, Line: 35, Word: 2",P01,,,,,he,,,,הוא,hw),preposition independent,he
d)t);,"Masekhet: 71017, Page: 002, Side: 2, Line: 35, Word: 3",c,verb G,,,,to come,to occur; w.,: to befall,to be fitting,דאתא;,)ty,conjunction | verb peal,to come | to occur; w. | : to befall | to be fitting
m)N,"Masekhet: 71017, Page: 002, Side: 2, Line: 36, Word: 0",P01,,,,,who?,,,,מאן,m)n,preposition independent,who?
nyhy;,"Masekhet: 71017, Page: 002, Side: 2, Line: 36, Word: 1",P,,,,,she,,,,ניהי;,nyhy,P,she
dzym{'}^nyN^,"Masekhet: 71017, Page: 002, Side: 2, Line: 36, Word: 2",c,noun pl. absolute,,,,"who,which (relative)",set time; instance,,,דזימנין,zymn),conjunction | noun pl. absolute,"who,which (relative) | set time; instance"
dl),"Masekhet: 71017, Page: 002, Side: 2, Line: 36, Word: 3",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
qn{)}y,"Masekhet: 71017, Page: 002, Side: 2, Line: 36, Word: 4",verb D,,,,,w.,: to be jealous of,to make angry with jealousy,"to be devoted, zealous",קני,qny#2,verb pael,"w. | : to be jealous of | to make angry with jealousy | to be devoted, zealous"
lh,"Masekhet: 71017, Page: 002, Side: 2, Line: 36, Word: 5",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
^w)m'^;,"Masekhet: 71017, Page: 002, Side: 2, Line: 36, Word: 6",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,ואמ';,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
qn)y,"Masekhet: 71017, Page: 002, Side: 2, Line: 36, Word: 7",verb D,,,,,w.,: to be jealous of,to make angry with jealousy,"to be devoted, zealous",קנאי,qny#2,verb pael,"w. | : to be jealous of | to make angry with jealousy | to be devoted, zealous"
..;,"Masekhet: 71017, Page: 002, Side: 2, Line: 36, Word: 8",No data,,,,,,,,,;,None,No data,
zym',"Masekhet: 71017, Page: 002, Side: 2, Line: 36, Word: 9",noun pl. absolute,,,,,set time; instance,,,,זימ',zymn),noun pl. absolute,set time; instance
dl),"Masekhet: 71017, Page: 002, Side: 2, Line: 36, Word: 10",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
)ysttr,"Masekhet: 71017, Page: 002, Side: 2, Line: 37, Word: 0",verb Gt,,,,,to be concealed,to hide oneself,,,איסתתר,str,verb ethpeel,to be concealed | to hide oneself
w)m';,"Masekhet: 71017, Page: 002, Side: 2, Line: 37, Word: 1",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,ואמ';,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
)ysttr;,"Masekhet: 71017, Page: 002, Side: 2, Line: 37, Word: 2",verb Gt,,,,,to be concealed,to hide oneself,,,איסתתר;,str,verb ethpeel,to be concealed | to hide oneself
l),"Masekhet: 71017, Page: 002, Side: 2, Line: 41, Word: 0",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
lym',"Masekhet: 71017, Page: 002, Side: 2, Line: 41, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,לימ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)yny$,"Masekhet: 71017, Page: 002, Side: 2, Line: 41, Word: 2",noun sg. abs. or construct,,,,,"person, someone",,,,איניש,)yny$,noun sg. abs. or construct,"person, someone"
l)yn$y bytyh,"Masekhet: 71017, Page: 002, Side: 2, Line: 41, Word: 3",p03,N,,,,"to, for",members of a household; wife,,,לאינשי ביתיה,)yn$y@byt),preposition proclitic | noun,"to, for | members of a household; wife"
"""bzmN","Masekhet: 71017, Page: 002, Side: 2, Line: 41, Word: 4",No data,,,,,,,,,בזמן,None,No data,
"hzh""","Masekhet: 71017, Page: 002, Side: 2, Line: 41, Word: 5",No data,,,,,,,,,הזה,None,No data,
l),"Masekhet: 71017, Page: 002, Side: 2, Line: 41, Word: 6",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
tystry,"Masekhet: 71017, Page: 002, Side: 2, Line: 41, Word: 7",verb Gt,,,,,"to stink, become rotten",fig. : to be lazy,,,תיסתרי,sry,verb ethpeel,"to stink, become rotten | fig. : to be lazy"
(M,"Masekhet: 71017, Page: 002, Side: 2, Line: 41, Word: 8",p01,,,,,with,,,,עם,(m,preposition independent,with
plny),"Masekhet: 71017, Page: 002, Side: 2, Line: 42, Word: 0",noun sg. emphatic,,,,,so and so,,,,פלניא,plny),noun sg. emphatic,so and so
..;,"Masekhet: 71017, Page: 002, Side: 2, Line: 42, Word: 1",No data,,,,,,,,,;,None,No data,
wmsttr),"Masekhet: 71017, Page: 002, Side: 2, Line: 42, Word: 2",c,verb Gt,,,,to be concealed,to hide oneself,,,ומסתתרא,str,conjunction | verb ethpeel,to be concealed | to hide oneself
wlyk),"Masekhet: 71017, Page: 002, Side: 2, Line: 43, Word: 0",c,a,,,,"and, also",there isn't here,,,וליכא,lyk),conjunction | adverb,"and, also | there isn't here"
h)ydn),"Masekhet: 71017, Page: 002, Side: 2, Line: 43, Word: 1",a,,,,,now; today,,,,האידנא,h)ydn),adverb,now; today
"""my","Masekhet: 71017, Page: 002, Side: 2, Line: 43, Word: 2",No data,,,,,,,,,מי,None,No data,
"swT'""","Masekhet: 71017, Page: 002, Side: 2, Line: 43, Word: 3",No data,,,,,,,,,סוט',None,No data,
lmybdq';,"Masekhet: 71017, Page: 002, Side: 2, Line: 43, Word: 4",p03,verb G,,,,"to inspect, to search",to repair,"to disperse, make distinct",,למיבדק';,bdq,preposition proclitic | verb peal,"to inspect, to search | to repair | to disperse, make distinct"
wq)sr,"Masekhet: 71017, Page: 002, Side: 2, Line: 43, Word: 5",c,verb G,,,,to bind,to prohibit,"to bewitch, to cast a spell (also",to vow,וקאסר,)sr,conjunction | verb peal,"to bind | to prohibit | to bewitch, to cast a spell (also | to vow"
lh,"Masekhet: 71017, Page: 002, Side: 2, Line: 43, Word: 6",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
(ylwyh,"Masekhet: 71017, Page: 002, Side: 2, Line: 43, Word: 7",p02,,,,,"above, on top of",,,,עילויה,(ylwy,preposition with pronominal suffix,"above, on top of"
)yswr),"Masekhet: 71017, Page: 002, Side: 2, Line: 43, Word: 8",noun sg. emphatic,,,,,prohibition,,,,איסורא,)yswr),noun sg. emphatic,prohibition
dl(lM;,"Masekhet: 71017, Page: 002, Side: 2, Line: 43, Word: 9",c,a,,,,"who,which (relative)",forever,,,דלעלם;,l(lm,conjunction | adverb,"who,which (relative) | forever"
wkwly (lm',"Masekhet: 71017, Page: 002, Side: 2, Line: 45, Word: 0",c,noun pl. construct,noun sg. emphatic,,,"and, also","all, every",eternity; world,,וכולי עלמ',kl,conjunction | noun pl. construct | noun sg. emphatic,"and, also | all, every | eternity; world"
l),"Masekhet: 71017, Page: 002, Side: 2, Line: 45, Word: 1",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
yd(w,"Masekhet: 71017, Page: 002, Side: 2, Line: 45, Word: 2",verb G,,,,,to know,to cohabit with,idioms:,"_:  to be experienced in/with, acquainted with",ידעו,yd(,verb peal,"to know | to cohabit with | idioms: | _:  to be experienced in/with, acquainted with"
dqnw,"Masekhet: 71017, Page: 002, Side: 2, Line: 45, Word: 3",c,verb D,,,,w.,: to be jealous of,to make angry with jealousy,"to be devoted, zealous",דקנו,qny#2,conjunction | verb pael,"w. | : to be jealous of | to make angry with jealousy | to be devoted, zealous"
lh;,"Masekhet: 71017, Page: 002, Side: 2, Line: 45, Word: 4",p02,,,,,"to, for",,,,לה;,l_,preposition with pronominal suffix,"to, for"
w)m';,"Masekhet: 71017, Page: 002, Side: 2, Line: 45, Word: 5",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,ואמ';,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
m)y,"Masekhet: 71017, Page: 002, Side: 2, Line: 45, Word: 6",P01,,,,,what,,,,מאי,m)y,preposition independent,what
dqm)y,"Masekhet: 71017, Page: 002, Side: 2, Line: 45, Word: 7",c,A,,,,"who,which (relative)",first,,,דקמאי,qm),conjunction | adjective,"who,which (relative) | first"
q),"Masekhet: 71017, Page: 002, Side: 2, Line: 45, Word: 8",a,,,,,aspectual particle,,,,קא,q),adverb,aspectual particle
