text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
dl),"Masekhet: 71033, Page: 017, Side: 1, Line: 25, Word: 14",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
qryb;,"Masekhet: 71033, Page: 017, Side: 1, Line: 26, Word: 0",verb G,,,,,"to approach, to be near",to touch,to contend,to lead prayers,קריב;,qrb,verb peal,"to approach, to be near | to touch | to contend | to lead prayers"
wnxt),"Masekhet: 71033, Page: 017, Side: 1, Line: 26, Word: 1",c,verb G,,,,"to descend, go down physically",fig.,to go inward,as a co-verb: to do something while descending or penetrating,ונחתא,nxt,conjunction | verb peal,"to descend, go down physically | fig. | to go inward | as a co-verb: to do something while descending or penetrating"
lyh,"Masekhet: 71033, Page: 017, Side: 1, Line: 26, Word: 2",p02,,,,,"to, for",,,,ליה,l_,preposition with pronominal suffix,"to, for"
"""qdw$'","Masekhet: 71033, Page: 017, Side: 1, Line: 26, Word: 3",No data,,,,,,,,,קדוש',None,No data,
"hgwP""","Masekhet: 71033, Page: 017, Side: 1, Line: 26, Word: 4",No data,,,,,,,,,הגוף,None,No data,
..;,"Masekhet: 71033, Page: 017, Side: 1, Line: 26, Word: 5",No data,,,,,,,,,;,None,No data,
)y,"Masekhet: 71033, Page: 017, Side: 1, Line: 26, Word: 6",c,,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
hky,"Masekhet: 71033, Page: 017, Side: 1, Line: 26, Word: 7",X,,,,,"so, thus",,,,הכי,hky,X,"so, thus"
"""Tryph""","Masekhet: 71033, Page: 017, Side: 1, Line: 26, Word: 8",No data,,,,,,,,,טריפה,None,No data,
nmy,"Masekhet: 71033, Page: 017, Side: 1, Line: 26, Word: 9",a,,,,,also,,,,נמי,nmy,adverb,also
q),"Masekhet: 71033, Page: 017, Side: 1, Line: 27, Word: 0",a,,,,,aspectual particle,,,,קא,q),adverb,aspectual particle
qryb,"Masekhet: 71033, Page: 017, Side: 1, Line: 27, Word: 1",verb G,,,,,"to approach, to be near",to touch,to contend,to lead prayers,קריב,qrb,verb peal,"to approach, to be near | to touch | to contend | to lead prayers"
bmynh;,"Masekhet: 71033, Page: 017, Side: 1, Line: 27, Word: 2",p02,noun sg. emphatic,,,,"in, with",kind,,,במינה;,myn),preposition with pronominal suffix | noun sg. emphatic,"in, with | kind"
dyl',"Masekhet: 71033, Page: 017, Side: 1, Line: 39, Word: 0",c,,,,,"lest, perhaps",,,,דיל',dylm),conjunction,"lest, perhaps"
h)y,"Masekhet: 71033, Page: 017, Side: 1, Line: 39, Word: 1",P01,,,,,this,,,,האי,h)y,preposition independent,this
tn),"Masekhet: 71033, Page: 017, Side: 1, Line: 39, Word: 2",noun sg. emphatic,,,,,tanna,,,,תנא,tn),noun sg. emphatic,tanna
sbr;,"Masekhet: 71033, Page: 017, Side: 1, Line: 39, Word: 3",verb G,,,,,to have thoughts,idioms:,,,סבר;,sbr,verb peal,to have thoughts | idioms:
kl hyk),"Masekhet: 71033, Page: 017, Side: 1, Line: 39, Word: 4",X,,,,,where,,,,כל היכא,kl@hyk),X,where
dl),"Masekhet: 71033, Page: 017, Side: 1, Line: 39, Word: 5",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
xzw,"Masekhet: 71033, Page: 017, Side: 1, Line: 39, Word: 6",A,,,,,"proper, fit",,,,חזו,xzy,adjective,"proper, fit"
lgwp),"Masekhet: 71033, Page: 017, Side: 1, Line: 39, Word: 7",p03,noun sg. emphatic,,,,"to, for",body,,,לגופא,gwp),preposition proclitic | noun sg. emphatic,"to, for | body"
l),"Masekhet: 71033, Page: 017, Side: 1, Line: 39, Word: 8",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
nxt),"Masekhet: 71033, Page: 017, Side: 1, Line: 39, Word: 9",verb G,,,,,"to descend, go down physically",fig.,to go inward,as a co-verb: to do something while descending or penetrating,נחתא,nxt,verb peal,"to descend, go down physically | fig. | to go inward | as a co-verb: to do something while descending or penetrating"
lh,"Masekhet: 71033, Page: 017, Side: 1, Line: 39, Word: 10",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
"""qdw$t","Masekhet: 71033, Page: 017, Side: 1, Line: 39, Word: 11",No data,,,,,,,,,קדושת,None,No data,
"hgwP"";","Masekhet: 71033, Page: 017, Side: 1, Line: 39, Word: 12",No data,,,,,,,,,הגוף;,None,No data,
