text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
)l),"Masekhet: 71019, Page: 003, Side: 1, Line: 10, Word: 0",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
kl hyk),"Masekhet: 71019, Page: 003, Side: 1, Line: 10, Word: 1",X,,,,,where,,,,כל היכא,kl@hyk),X,where
d)yk),"Masekhet: 71019, Page: 003, Side: 1, Line: 10, Word: 2",c,a,,,,"who,which (relative)",there is here,,,דאיכא,)yk),conjunction | adverb,"who,which (relative) | there is here"
plwgt),"Masekhet: 71019, Page: 003, Side: 1, Line: 10, Word: 3",noun sg. emphatic,,,,,division,,,,פלוגתא,plwgt),noun sg. emphatic,division
tny,"Masekhet: 71019, Page: 003, Side: 1, Line: 11, Word: 0",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""drkyM"";","Masekhet: 71019, Page: 003, Side: 1, Line: 11, Word: 1",No data,,,,,,,,,דרכים;,None,No data,
hyk),"Masekhet: 71019, Page: 003, Side: 1, Line: 11, Word: 2",a,,,,,where,,,,היכא,hyk),adverb,where
dlyk),"Masekhet: 71019, Page: 003, Side: 1, Line: 11, Word: 3",c,a,,,,"who,which (relative)",there isn't here,,,דליכא,lyk),conjunction | adverb,"who,which (relative) | there isn't here"
plwgt),"Masekhet: 71019, Page: 003, Side: 1, Line: 11, Word: 4",noun sg. emphatic,,,,,division,,,,פלוגתא,plwgt),noun sg. emphatic,division
tny,"Masekhet: 71019, Page: 003, Side: 1, Line: 11, Word: 5",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""dbr'"";","Masekhet: 71019, Page: 003, Side: 1, Line: 12, Word: 0",No data,,,,,,,,,דבר';,None,No data,
dyq),"Masekhet: 71019, Page: 003, Side: 1, Line: 12, Word: 1",verb G,,,,,to look at,to plot against,,,דיקא,dwq,verb peal,to look at | to plot against
nmy,"Masekhet: 71019, Page: 003, Side: 1, Line: 12, Word: 2",a,,,,,also,,,,נמי,nmy,adverb,also
dqtny,"Masekhet: 71019, Page: 003, Side: 1, Line: 12, Word: 3",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דקתני,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
syp);,"Masekhet: 71019, Page: 003, Side: 1, Line: 12, Word: 4",noun sg. emphatic,,,,,end,,,,סיפא;,syp),noun sg. emphatic,end
mynyyn),"Masekhet: 71019, Page: 003, Side: 1, Line: 13, Word: 0",N,,,,,"number, amount",,,,מיניינא,mnyyn),noun,"number, amount"
dry$),"Masekhet: 71019, Page: 003, Side: 1, Line: 14, Word: 0",p,noun sg. emphatic,,,,"of, genitive particle",head; top; chief,,,דרישא,ry$),preposition | noun sg. emphatic,"of, genitive particle | head; top; chief"
lm(wTy,"Masekhet: 71019, Page: 003, Side: 1, Line: 14, Word: 1",p02,verb D,,,,to diminish,to exclude,,,למעוטי,m(T,preposition with pronominal suffix | verb pael,to diminish | to exclude
m)y;,"Masekhet: 71019, Page: 003, Side: 1, Line: 14, Word: 2",P01,,,,,what,,,,מאי;,m)y,preposition independent,what
^mynyn),"Masekhet: 71019, Page: 003, Side: 1, Line: 14, Word: 3",N,,,,,"number, amount",,,,מינינא,mnyyn),noun,"number, amount"
dsyp),"Masekhet: 71019, Page: 003, Side: 1, Line: 14, Word: 4",p,noun sg. emphatic,,,,"of, genitive particle",end,,,דסיפא,syp),preposition | noun sg. emphatic,"of, genitive particle | end"
lm(wTy^,"Masekhet: 71019, Page: 003, Side: 1, Line: 14, Word: 5",p02,verb D,,,,to diminish,to exclude,,,למעוטי,m(T,preposition with pronominal suffix | verb pael,to diminish | to exclude
^m)y^;,"Masekhet: 71019, Page: 003, Side: 1, Line: 15, Word: 0",P01,,,,,what,,,,מאי;,m)y,preposition independent,what
mynyyn),"Masekhet: 71019, Page: 003, Side: 1, Line: 15, Word: 1",N,,,,,"number, amount",,,,מיניינא,mnyyn),noun,"number, amount"
dry$),"Masekhet: 71019, Page: 003, Side: 1, Line: 15, Word: 2",p,noun sg. emphatic,,,,"of, genitive particle",head; top; chief,,,דרישא,ry$),preposition | noun sg. emphatic,"of, genitive particle | head; top; chief"
lm(wTy,"Masekhet: 71019, Page: 003, Side: 1, Line: 15, Word: 3",p02,verb D,,,,to diminish,to exclude,,,למעוטי,m(T,preposition with pronominal suffix | verb pael,to diminish | to exclude
"""xwph"";","Masekhet: 71019, Page: 003, Side: 1, Line: 15, Word: 4",No data,,,,,,,,,חופה;,None,No data,
lm(wTy,"Masekhet: 71019, Page: 003, Side: 1, Line: 16, Word: 0",p02,verb D,,,,to diminish,to exclude,,,למעוטי,m(T,preposition with pronominal suffix | verb pael,to diminish | to exclude
m)y;,"Masekhet: 71019, Page: 003, Side: 1, Line: 16, Word: 1",P01,,,,,what,,,,מאי;,m)y,preposition independent,what
lm(wTy,"Masekhet: 71019, Page: 003, Side: 1, Line: 17, Word: 0",p02,verb D,,,,to diminish,to exclude,,,למעוטי,m(T,preposition with pronominal suffix | verb pael,to diminish | to exclude
"""xlypyN"";","Masekhet: 71019, Page: 003, Side: 1, Line: 17, Word: 1",No data,,,,,,,,,חליפין;,None,No data,
sd');,"Masekhet: 71019, Page: 003, Side: 1, Line: 17, Word: 2",verb G,,,,,to go up,to result,to travel,idioms:,סד'א;,slq,verb peal,to go up | to result | to travel | idioms:
"""hw)yl""","Masekhet: 71019, Page: 003, Side: 1, Line: 17, Word: 3",No data,,,,,,,,,הואיל,None,No data,
wgmyrn);,"Masekhet: 71019, Page: 003, Side: 1, Line: 17, Word: 4",c,verb G,,,,trans.,intrans.,,,וגמירנא;,gmr,conjunction | verb peal,trans. | intrans.
"""mh","Masekhet: 71019, Page: 003, Side: 1, Line: 18, Word: 0",No data,,,,,,,,,מה,None,No data,
"$dh""","Masekhet: 71019, Page: 003, Side: 1, Line: 18, Word: 1",No data,,,,,,,,,שדה,None,No data,
myqny),"Masekhet: 71019, Page: 003, Side: 1, Line: 18, Word: 2",verb Gt,,,,,to be acquired,,,,מיקניא,qny,verb ethpeel,to be acquired
"""bxlypyN;","Masekhet: 71019, Page: 003, Side: 1, Line: 19, Word: 0",No data,,,,,,,,,בחליפין;,None,No data,
)P,"Masekhet: 71019, Page: 003, Side: 1, Line: 19, Word: 1",No data,,,,,,,,,אף,None,No data,
")$h""","Masekhet: 71019, Page: 003, Side: 1, Line: 19, Word: 2",No data,,,,,,,,,אשה,None,No data,
myqny),"Masekhet: 71019, Page: 003, Side: 1, Line: 19, Word: 3",verb Gt,,,,,to be acquired,,,,מיקניא,qny,verb ethpeel,to be acquired
"""bxlypyN"";","Masekhet: 71019, Page: 003, Side: 1, Line: 19, Word: 4",No data,,,,,,,,,בחליפין;,None,No data,
qm'l;,"Masekhet: 71019, Page: 003, Side: 1, Line: 19, Word: 5",verb C,,,,,to cause to hear,"to give to understand, teach a legal tradition",to cause to obey,,קמ'ל;,$m(,verb (h)aphel,"to cause to hear | to give to understand, teach a legal tradition | to cause to obey"
w)ym',"Masekhet: 71019, Page: 003, Side: 1, Line: 20, Word: 0",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,ואימ',)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
hky,"Masekhet: 71019, Page: 003, Side: 1, Line: 20, Word: 1",X,,,,,"so, thus",,,,הכי,hky,X,"so, thus"
nmy;,"Masekhet: 71019, Page: 003, Side: 1, Line: 20, Word: 2",a,,,,,also,,,,נמי;,nmy,adverb,also
"""xlypyN""","Masekhet: 71019, Page: 003, Side: 1, Line: 20, Word: 3",No data,,,,,,,,,חליפין,None,No data,
)ytnhw,"Masekhet: 71019, Page: 003, Side: 1, Line: 20, Word: 4",V,,,,,"there is, exists",,,,איתנהו,)yt,V,"there is, exists"
"""bpxwt","Masekhet: 71019, Page: 003, Side: 1, Line: 20, Word: 5",No data,,,,,,,,,בפחות,None,No data,
m$wh,"Masekhet: 71019, Page: 003, Side: 1, Line: 20, Word: 6",No data,,,,,,,,,משוה,None,No data,
"prwTh"";","Masekhet: 71019, Page: 003, Side: 1, Line: 20, Word: 7",No data,,,,,,,,,פרוטה;,None,No data,
l),"Masekhet: 71019, Page: 003, Side: 2, Line: 01, Word: 0",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
