text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
whdr,"Masekhet: 71001, Page: 002, Side: 1, Line: 25, Word: 5",c,verb G,,,,to return,to do something again,"to go around, surround",to get married,והדר,hdr,conjunction | verb peal,"to return | to do something again | to go around, surround | to get married"
tn),"Masekhet: 71001, Page: 002, Side: 1, Line: 26, Word: 0",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנא,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""$xryt"";","Masekhet: 71001, Page: 002, Side: 1, Line: 26, Word: 1",No data,,,,,,,,,שחרית;,None,No data,
w)yydy,"Masekhet: 71001, Page: 002, Side: 1, Line: 26, Word: 2",c,c,,,,"and, also","because, since",,,ואיידי,)yydy,conjunction | conjunction,"and, also | because, since"
dq)y,"Masekhet: 71001, Page: 002, Side: 1, Line: 26, Word: 3",c,verb G,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,דקאי,qwm,conjunction | verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
"""b$xryt""","Masekhet: 71001, Page: 002, Side: 1, Line: 26, Word: 4",No data,,,,,,,,,בשחרית,None,No data,
pry$,"Masekhet: 71001, Page: 002, Side: 1, Line: 26, Word: 5",verb D,,,,,to separate,"to distinguish, make distinct","to specify clearly, state","to explain, interpret",פריש,pr$,verb pael,"to separate | to distinguish, make distinct | to specify clearly, state | to explain, interpret"
myly,"Masekhet: 71001, Page: 002, Side: 1, Line: 26, Word: 6",noun pl. emphatic,,,,,"word, speech; thing",,,,מילי,mylt),noun pl. emphatic,"word, speech; thing"
"""d$xryt"";","Masekhet: 71001, Page: 002, Side: 1, Line: 26, Word: 7",No data,,,,,,,,,דשחרית;,None,No data,
whdr,"Masekhet: 71001, Page: 002, Side: 1, Line: 27, Word: 0",c,verb G,,,,to return,to do something again,"to go around, surround",to get married,והדר,hdr,conjunction | verb peal,"to return | to do something again | to go around, surround | to get married"
pry$,"Masekhet: 71001, Page: 002, Side: 1, Line: 27, Word: 1",verb G,,,,,intran.:  to spread,to spread something,to pray (elliptical for,),פריש,prs#2,verb peal,intran.:  to spread | to spread something | to pray (elliptical for | )
myly,"Masekhet: 71001, Page: 002, Side: 1, Line: 27, Word: 2",noun pl. emphatic,,,,,"word, speech; thing",,,,מילי,mylt),noun pl. emphatic,"word, speech; thing"
"""d(rbyt"";","Masekhet: 71001, Page: 002, Side: 1, Line: 27, Word: 3",No data,,,,,,,,,דערבית;,None,No data,
mkdy,"Masekhet: 71001, Page: 002, Side: 1, Line: 28, Word: 0",a,,,,,"now, well, since",,,,מכדי,mkdy,adverb,"now, well, since"
khn?y?,"Masekhet: 71001, Page: 002, Side: 1, Line: 28, Word: 1",noun pl. emphatic,,,,,priest,,,,כהני,khn),noun pl. emphatic,priest
)ymt,"Masekhet: 71001, Page: 002, Side: 1, Line: 28, Word: 2",c,,,,,"when, whenever",,,,אימת,)ymt,conjunction,"when, whenever"
^q)^,"Masekhet: 71001, Page: 002, Side: 1, Line: 28, Word: 3",a,,,,,aspectual particle,,,,קא,q),adverb,aspectual particle
)kly,"Masekhet: 71001, Page: 002, Side: 1, Line: 28, Word: 4",verb G,,,,,to eat,to consume,to enjoy the usufruct of something,in idioms,אכלי,)kl,verb peal,to eat | to consume | to enjoy the usufruct of something | in idioms
"""btrwmh;","Masekhet: 71001, Page: 002, Side: 1, Line: 28, Word: 5",No data,,,,,,,,,בתרומה;,None,No data,
m$(h,"Masekhet: 71001, Page: 002, Side: 1, Line: 28, Word: 6",No data,,,,,,,,,משעה,None,No data,
c)t,"Masekhet: 71001, Page: 002, Side: 1, Line: 28, Word: 7",No data,,,,,,,,,צאת,None,No data,
"hkwkbyM"";","Masekhet: 71001, Page: 002, Side: 1, Line: 28, Word: 8",No data,,,,,,,,,הכוכבים;,None,No data,
