text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
(ygwnh,"Masekhet: 71018, Page: 003, Side: 1, Line: 01, Word: 1",noun sg. emphatic,,,,,condition of a deserted wife,,,,עיגונה,(ygwn),noun sg. emphatic,condition of a deserted wife
)qylw,"Masekhet: 71018, Page: 003, Side: 1, Line: 01, Word: 2",verb C,,,,,": to make something lighter, remove a burden",to treat lightly,to hasten,to curse,אקילו,qll,verb (h)aphel,": to make something lighter, remove a burden | to treat lightly | to hasten | to curse"
bh,"Masekhet: 71018, Page: 003, Side: 1, Line: 01, Word: 3",p02,,,,,"in, with",,,,בה,b_,preposition with pronominal suffix,"in, with"
rbnN;,"Masekhet: 71018, Page: 003, Side: 1, Line: 01, Word: 4",N,,,,,"lord, master",,,,רבנן;,rbnn,noun,"lord, master"
wh)y,"Masekhet: 71018, Page: 003, Side: 1, Line: 01, Word: 5",c,P01,,,,"and, also",this,,,והאי,h)y,conjunction | preposition independent,"and, also | this"
qwl),"Masekhet: 71018, Page: 003, Side: 1, Line: 01, Word: 6",noun sg. emphatic,,,,,lenient decision,,,,קולא,qwl),noun sg. emphatic,lenient decision
hw);,"Masekhet: 71018, Page: 003, Side: 1, Line: 01, Word: 7",P01,,,,,he,,,,הוא;,hw),preposition independent,he
xwmr),"Masekhet: 71018, Page: 003, Side: 1, Line: 02, Word: 0",noun sg. emphatic,,,,,strictness,,,,חומרא,xwmr),noun sg. emphatic,strictness
hw);,"Masekhet: 71018, Page: 003, Side: 1, Line: 02, Word: 1",P01,,,,,he,,,,הוא;,hw),preposition independent,he
d)y,"Masekhet: 71018, Page: 003, Side: 1, Line: 02, Word: 2",c,c,,,,"who,which (relative)","if, whether",,,דאי,)y,conjunction | conjunction,"who,which (relative) | if, whether"
mcrkt,"Masekhet: 71018, Page: 003, Side: 1, Line: 02, Word: 3",verb C,,,,,to require,to wag the tail in a coaxing manner ?),,,מצרכת,crk,verb (h)aphel,to require | to wag the tail in a coaxing manner ?)
l',"Masekhet: 71018, Page: 003, Side: 1, Line: 02, Word: 4",p02,,,,,"to, for",,,,ל',l_,preposition with pronominal suffix,"to, for"
try;,"Masekhet: 71018, Page: 003, Side: 1, Line: 02, Word: 5",n02,,,,,two,,,,תרי;,try,numeral singular determined,two
l),"Masekhet: 71018, Page: 003, Side: 1, Line: 02, Word: 6",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
