text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
dx$yb);,"Masekhet: 71026, Page: 002, Side: 2, Line: 07, Word: 0",c,A01,,,,"who,which (relative)",important,,,דחשיבא;,x$yb,conjunction | adjective singular absolute or construct,"who,which (relative) | important"
wmn),"Masekhet: 71026, Page: 002, Side: 2, Line: 09, Word: 0",c,a,,,,"and, also",whence,,,ומנא,mn),conjunction | adverb,"and, also | whence"
lN,"Masekhet: 71026, Page: 002, Side: 2, Line: 09, Word: 1",p02,,,,,"to, for",,,,לן,l_,preposition with pronominal suffix,"to, for"
dm)N,"Masekhet: 71026, Page: 002, Side: 2, Line: 09, Word: 2",c,P01,,,,"who,which (relative)",who?,,,דמאן,m)n,conjunction | preposition independent,"who,which (relative) | who?"
dx$yb,"Masekhet: 71026, Page: 002, Side: 2, Line: 09, Word: 3",c,A01,,,,"who,which (relative)",important,,,דחשיב,x$yb,conjunction | adjective singular absolute or construct,"who,which (relative) | important"
(yyl,"Masekhet: 71026, Page: 002, Side: 2, Line: 09, Word: 4",verb G,,,,,to enter,w.,:  to have sexual relations with,"+ in years, days : to be advanced in age",עייל,(ll,verb peal,"to enter | w. | :  to have sexual relations with | + in years, days : to be advanced in age"
bry$';,"Masekhet: 71026, Page: 002, Side: 2, Line: 09, Word: 5",p32,noun sg. emphatic,,,,"in, with",head; top; chief,,,בריש';,ry$),p32 | noun sg. emphatic,"in, with | head; top; chief"
bry$);,"Masekhet: 71026, Page: 002, Side: 2, Line: 12, Word: 0",p02,noun sg. emphatic,,,,"in, with",head; top; chief,,,ברישא;,ry$),preposition with pronominal suffix | noun sg. emphatic,"in, with | head; top; chief"
whdr,"Masekhet: 71026, Page: 002, Side: 2, Line: 12, Word: 1",c,verb G,,,,to return,to do something again,"to go around, surround",to get married,והדר,hdr,conjunction | verb peal,"to return | to do something again | to go around, surround | to get married"
"""m$pT","Masekhet: 71026, Page: 002, Side: 2, Line: 12, Word: 2",No data,,,,,,,,,משפט,None,No data,
(mw,"Masekhet: 71026, Page: 002, Side: 2, Line: 12, Word: 3",No data,,,,,,,,,עמו,None,No data,
"y$r)l""","Masekhet: 71026, Page: 002, Side: 2, Line: 12, Word: 4",No data,,,,,,,,,ישראל,None,No data,
bsyp);,"Masekhet: 71026, Page: 002, Side: 2, Line: 12, Word: 5",p02,noun sg. emphatic,,,,"in, with",end,,,בסיפא;,syp),preposition with pronominal suffix | noun sg. emphatic,"in, with | end"
m)y,"Masekhet: 71026, Page: 002, Side: 2, Line: 12, Word: 6",P01,,,,,what,,,,מאי,m)y,preposition independent,what
T(';,"Masekhet: 71026, Page: 002, Side: 2, Line: 12, Word: 7",noun sg. emphatic,,,,,taste; order,,,,טע';,T(m),noun sg. emphatic,taste; order
)yb(ytym);,"Masekhet: 71026, Page: 002, Side: 2, Line: 13, Word: 0",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,איבעיתימא;,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
dl)w,"Masekhet: 71026, Page: 002, Side: 2, Line: 13, Word: 1",c,a,,,,"who,which (relative)","not, it is not",,,דלאו,l)w,conjunction | adverb,"who,which (relative) | not, it is not"
)wrx )r(),"Masekhet: 71026, Page: 002, Side: 2, Line: 14, Word: 0",noun sg. emphatic,,,,,"normal behaviour, proper behaviour",,,,אורח ארעא,)wrx@)r(),noun sg. emphatic,"normal behaviour, proper behaviour"
lmytb,"Masekhet: 71026, Page: 002, Side: 2, Line: 14, Word: 1",p02,verb G,,,,to sit,to dwell,to settle down,to be inhabited,למיתב,ytb,preposition with pronominal suffix | verb peal,to sit | to dwell | to settle down | to be inhabited
mlk),"Masekhet: 71026, Page: 002, Side: 2, Line: 14, Word: 2",noun sg. emphatic,,,,,king,,,,מלכא,mlk),noun sg. emphatic,king
)br)y;,"Masekhet: 71026, Page: 002, Side: 2, Line: 14, Word: 3",a,,,,,outside,,,,אבראי;,)br)y,adverb,outside
w)yb(ytym);,"Masekhet: 71026, Page: 002, Side: 2, Line: 14, Word: 4",c,verb G,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,ואיבעיתימא;,b(y,conjunction | verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
mqmy,"Masekhet: 71026, Page: 002, Side: 2, Line: 15, Word: 0",c,,,,,before,,,,מקמי,mqmy,conjunction,before
dlypw$,"Masekhet: 71026, Page: 002, Side: 2, Line: 15, Word: 1",c,verb G,,,,to breathe out,"to increase, become extensive",to be empty (house),to desire (?),דליפוש,np$,conjunction | verb peal,"to breathe out | to increase, become extensive | to be empty (house) | to desire (?)"
"""xrwN","Masekhet: 71026, Page: 002, Side: 2, Line: 15, Word: 2",No data,,,,,,,,,חרון,None,No data,
")P"";","Masekhet: 71026, Page: 002, Side: 2, Line: 15, Word: 3",No data,,,,,,,,,אף;,None,No data,
m)y,"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 0",P01,,,,,what,,,,מאי,m)y,preposition independent,what
