text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
(ynyh;,"Masekhet: 71007, Page: 002, Side: 1, Line: 17, Word: 3",noun sg. emphatic,,,,,eye; spring,,,,עיניה;,(yn),noun sg. emphatic,eye; spring
hky,"Masekhet: 71007, Page: 002, Side: 1, Line: 22, Word: 0",X,,,,,"so, thus",,,,הכי,hky,X,"so, thus"
nmy,"Masekhet: 71007, Page: 002, Side: 1, Line: 22, Word: 1",a,,,,,also,,,,נמי,nmy,adverb,also
dl),"Masekhet: 71007, Page: 002, Side: 1, Line: 22, Word: 2",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
hwy),"Masekhet: 71007, Page: 002, Side: 1, Line: 22, Word: 3",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הויא,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
"""swkh"";","Masekhet: 71007, Page: 002, Side: 1, Line: 22, Word: 4",No data,,,,,,,,,סוכה;,None,No data,
ky,"Masekhet: 71007, Page: 002, Side: 1, Line: 33, Word: 0",c,,,,,when,,,,כי,ky,conjunction,when
(byd,"Masekhet: 71007, Page: 002, Side: 1, Line: 33, Word: 1",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
lyh,"Masekhet: 71007, Page: 002, Side: 1, Line: 33, Word: 2",p02,,,,,"to, for",,,,ליה,l_,preposition with pronominal suffix,"to, for"
"""dyrt","Masekhet: 71007, Page: 002, Side: 1, Line: 33, Word: 3",No data,,,,,,,,,דירת,None,No data,
"qb(""","Masekhet: 71007, Page: 002, Side: 1, Line: 33, Word: 4",No data,,,,,,,,,קבע,None,No data,
$pyr,"Masekhet: 71007, Page: 002, Side: 1, Line: 33, Word: 5",A01,,,,,beautiful,,,,שפיר,$pyr,adjective singular absolute or construct,beautiful
d)my;,"Masekhet: 71007, Page: 002, Side: 1, Line: 33, Word: 6",verb G,,,,,to be like,ptcp. :,,,דאמי;,dmy,verb peal,to be like | ptcp. :
kwlhw,"Masekhet: 71007, Page: 002, Side: 2, Line: 01, Word: 0",noun sg. emphatic,,,,,"all, every",,,,כולהו,kl,noun sg. emphatic,"all, every"
kr)b),"Masekhet: 71007, Page: 002, Side: 2, Line: 01, Word: 1",p02,,,,,like,,,,כראבא,k_,preposition with pronominal suffix,like
l),"Masekhet: 71007, Page: 002, Side: 2, Line: 01, Word: 2",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
)mry;,"Masekhet: 71007, Page: 002, Side: 2, Line: 01, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרי;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""ydy(h""","Masekhet: 71007, Page: 002, Side: 2, Line: 01, Word: 4",No data,,,,,,,,,ידיעה,None,No data,
"""ldwrwt""","Masekhet: 71007, Page: 002, Side: 2, Line: 02, Word: 0",No data,,,,,,,,,לדורות,None,No data,
hw),"Masekhet: 71007, Page: 002, Side: 2, Line: 02, Word: 1",P01,,,,,he,,,,הוא,hw),preposition independent,he
dktybh;,"Masekhet: 71007, Page: 002, Side: 2, Line: 02, Word: 2",c,verb G,,,,to write,to draw,,,דכתיבה;,ktb,conjunction | verb peal,to write | to draw
km)?N?,"Masekhet: 71007, Page: 002, Side: 2, Line: 06, Word: 0",P01,,,,,who?,,,,כמאן,m)n,preposition independent,who?
)zl),"Masekhet: 71007, Page: 002, Side: 2, Line: 06, Word: 1",verb G,,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",אזלא,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
h),"Masekhet: 71007, Page: 002, Side: 2, Line: 07, Word: 0",P01,,,,,this (f.),,,,הא,h),preposition independent,this (f.)
d)m',"Masekhet: 71007, Page: 002, Side: 2, Line: 07, Word: 1",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,דאמ',)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 71007, Page: 002, Side: 2, Line: 07, Word: 2",No data,,,,,,,,,ר',None,No data,
y)$yyh,"Masekhet: 71007, Page: 002, Side: 2, Line: 07, Word: 3",No data,,,,,,,,,יאשייה,None,No data,
)m',"Masekhet: 71007, Page: 002, Side: 2, Line: 07, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
rb;,"Masekhet: 71007, Page: 002, Side: 2, Line: 07, Word: 5",No data,,,,,,,,,רב;,None,No data,
wkywN,"Masekhet: 71007, Page: 002, Side: 2, Line: 11, Word: 0",c,c,,,,"and, also","when, since",,,וכיון,kywn,conjunction | conjunction,"and, also | when, since"
"""ddpnwt","Masekhet: 71007, Page: 002, Side: 2, Line: 11, Word: 1",No data,,,,,,,,,דדפנות,None,No data,
mgy(wt,"Masekhet: 71007, Page: 002, Side: 2, Line: 11, Word: 2",No data,,,,,,,,,מגיעות,None,No data,
