scroll_name,column,line,emphatic_ratio,absolute_ratio,function_words_ratio,lexical_diversity,verb_ratio,passive_voice_ratio,plural_ratio,line_length,avg_word_len,v_then_noun_ratio,v_then_prep_ratio
11QtgJob_Job_Scroll,24,07,0.0,0.0,0.0,0.1429,0.1429,0.0,0.0,7.0,4.1429,0.0,0.0
11QtgJob_Job_Scroll,24,08,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,7.0,4.5714,0.0,0.0
11QtgJob_Job_Scroll,24,09,0.0,0.0,0.0,0.5,0.3333,0.0,0.0,3.0,5.3333,0.0,0.0
11QtgJob_Job_Scroll,24,10,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,7.3333,0.0,0.0
11QtgJob_Job_Scroll,25,01,0.0,0.0,0.0,0.1667,0.6667,0.6667,0.0,6.0,5.6667,0.0,0.0
11QtgJob_Job_Scroll,25,02,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,7.0,4.7143,0.0,0.0
11QtgJob_Job_Scroll,25,03,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,7.0,4.8571,0.0,0.0
11QtgJob_Job_Scroll,25,04,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,5.0,0.0,0.0
11QtgJob_Job_Scroll,25,05,0.0,0.0,0.0,0.0,0.2857,0.1429,0.0,7.0,4.0,0.0,0.0
11QtgJob_Job_Scroll,25,06,0.0,0.0,0.0,0.0,0.4,0.4,0.0,5.0,5.6,0.0,0.0
11QtgJob_Job_Scroll,25,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.2,0.0,0.0
11QtgJob_Job_Scroll,25,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.8,0.0,0.0
11QtgJob_Job_Scroll,25,09,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,4.0,0.0,0.0
11QtgJob_Job_Scroll,25,10,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,7.0,0.0,0.0
11QtgJob_Job_Scroll,26,01,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,7.0,4.8571,0.0,0.0
11QtgJob_Job_Scroll,26,02,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10.0,3.6,0.0,0.0
11QtgJob_Job_Scroll,26,03,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,5.25,0.0,0.0
11QtgJob_Job_Scroll,26,04,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,4.6667,0.0,0.0
11QtgJob_Job_Scroll,26,05,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,7.0,4.7143,0.0,0.0
11QtgJob_Job_Scroll,26,06,0.0,0.0,0.0,0.25,0.0,0.0,0.0,8.0,4.25,0.0,0.0
11QtgJob_Job_Scroll,26,07,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,4.5,0.0,0.0
11QtgJob_Job_Scroll,26,08,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,6.6667,0.0,0.0
11QtgJob_Job_Scroll,26,09,0.0,0.0,0.0,0.0,0.2,0.0,0.0,5.0,4.0,0.0,0.0
11QtgJob_Job_Scroll,26,10,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,5.0,0.0,0.0
11QtgJob_Job_Scroll,27,01,0.0,0.0,0.0,0.0,1.3333,0.8333,0.0,6.0,5.6667,0.0,0.0
11QtgJob_Job_Scroll,27,02,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,7.0,4.8571,0.0,0.0
11QtgJob_Job_Scroll,27,03,0.0,0.0,0.0,0.2857,1.1429,0.7143,0.0,7.0,6.1429,0.0,0.0
11QtgJob_Job_Scroll,27,04,0.0,0.0,0.0,0.0,0.2857,0.1429,0.0,7.0,5.4286,0.0,0.0
11QtgJob_Job_Scroll,27,05,0.0,0.0,0.0,0.4286,0.1429,0.0,0.0,7.0,6.0,0.0,0.0
11QtgJob_Job_Scroll,27,06,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,5.3333,0.0,0.0
11QtgJob_Job_Scroll,27,07,0.0,0.0,0.0,0.1667,0.1667,0.0,0.0,6.0,4.8333,0.0,0.0
11QtgJob_Job_Scroll,27,08,0.0,0.0,0.0,0.4,0.0,0.0,0.0,5.0,6.2,0.0,0.0
11QtgJob_Job_Scroll,27,09,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,4.75,0.0,0.0
11QtgJob_Job_Scroll,27,10,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,15.0,0.0,0.0
11QtgJob_Job_Scroll,28,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.6667,0.0,0.0
11QtgJob_Job_Scroll,28,02,0.0,0.0,0.0,0.1111,0.4444,0.4444,0.0,9.0,4.6667,0.0,0.0
11QtgJob_Job_Scroll,28,03,0.0,0.0,0.0,0.125,0.0,0.0,0.0,8.0,4.125,0.0,0.0
11QtgJob_Job_Scroll,28,04,0.0,0.0,0.0,0.125,0.25,0.0,0.0,8.0,4.625,0.0,0.0
11QtgJob_Job_Scroll,28,05,0.0,0.0,0.0,0.2857,0.2857,0.0,0.0,7.0,5.7143,0.0,0.0
11QtgJob_Job_Scroll,28,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.3333,0.0,0.0
11QtgJob_Job_Scroll,28,07,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,5.0,0.0,0.0
11QtgJob_Job_Scroll,28,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,0.0,0.0
11QtgJob_Job_Scroll,28,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,0.0,0.0
11QtgJob_Job_Scroll,28,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0
11QtgJob_Job_Scroll,29,01,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10.0,4.4,0.0,0.0
11QtgJob_Job_Scroll,29,02,0.0,0.0,0.0,0.25,0.0,0.0,0.0,8.0,4.5,0.0,0.0
11QtgJob_Job_Scroll,29,03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.2,0.0,0.0
11QtgJob_Job_Scroll,29,04,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,9.0,3.8889,0.0,0.0
11QtgJob_Job_Scroll,29,05,0.0,0.0,0.0,0.25,0.625,0.5,0.0,8.0,4.375,0.0,0.0
11QtgJob_Job_Scroll,29,06,0.0,0.0,0.0,0.25,0.25,0.0,0.0,8.0,6.875,0.0,0.0
11QtgJob_Job_Scroll,29,07,0.0,0.0,0.0,0.2857,0.2857,0.0,0.0,7.0,6.8571,0.0,0.0
11QtgJob_Job_Scroll,29,08,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,9.0,4.3333,0.0,0.0
11QtgJob_Job_Scroll,29,09,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,7.25,0.0,0.0
11QtgJob_Job_Scroll,30,01,0.0,0.0,0.0,0.4286,0.2857,0.1429,0.0,7.0,6.0,0.0,0.0
11QtgJob_Job_Scroll,30,02,0.0,0.0,0.0,0.125,0.375,0.0,0.0,8.0,4.0,0.0,0.0
11QtgJob_Job_Scroll,30,03,0.0,0.0,0.0,0.0,0.2,0.0,0.0,10.0,3.1,0.0,0.0
11QtgJob_Job_Scroll,30,04,0.0,0.0,0.0,0.1,0.4,0.4,0.0,10.0,4.8,0.0,0.0
11QtgJob_Job_Scroll,30,05,0.0,0.0,0.0,0.125,0.0,0.0,0.0,8.0,4.75,0.0,0.0
11QtgJob_Job_Scroll,30,06,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,7.0,4.7143,0.0,0.0
11QtgJob_Job_Scroll,30,07,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,7.0,6.4286,0.0,0.0
11QtgJob_Job_Scroll,30,08,0.0,0.0,0.0,0.125,0.0,0.0,0.0,8.0,4.875,0.0,0.0
11QtgJob_Job_Scroll,30,09,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,7.0,5.4286,0.0,0.0
11QtgJob_Job_Scroll,30,10,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,7.0,0.0,0.0
11QtgJob_Job_Scroll,31,01,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,5.5,0.0,0.0
11QtgJob_Job_Scroll,31,02,0.0,0.0,0.0,0.125,0.0,0.0,0.0,8.0,3.75,0.0,0.0
11QtgJob_Job_Scroll,31,03,0.0,0.0,0.0,0.125,0.0,0.0,0.0,8.0,4.375,0.0,0.0
11QtgJob_Job_Scroll,31,04,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,7.0,4.2857,0.0,0.0
11QtgJob_Job_Scroll,31,05,0.0,0.0,0.0,0.25,0.0,0.0,0.0,8.0,3.875,0.0,0.0
11QtgJob_Job_Scroll,31,06,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,9.0,4.2222,0.0,0.0
11QtgJob_Job_Scroll,31,07,0.0,0.0,0.0,0.25,0.0,0.0,0.0,8.0,5.5,0.0,0.0
11QtgJob_Job_Scroll,31,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0
11QtgJob_Job_Scroll,31,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.2,0.0,0.0
11QtgJob_Job_Scroll,32,01,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,7.0,5.7143,0.0,0.0
11QtgJob_Job_Scroll,32,02,0.0,0.0,0.0,0.2857,0.2857,0.0,0.0,7.0,5.0,0.0,0.0
11QtgJob_Job_Scroll,32,03,0.0,0.0,0.0,0.375,0.25,0.125,0.0,8.0,4.5,0.0,0.0
11QtgJob_Job_Scroll,32,04,0.0,0.0,0.0,0.125,0.0,0.0,0.0,8.0,3.875,0.0,0.0
11QtgJob_Job_Scroll,32,05,0.0,0.0,0.0,0.25,0.0,0.0,0.0,8.0,4.125,0.0,0.0
11QtgJob_Job_Scroll,32,06,0.0,0.0,0.0,0.125,0.0,0.0,0.0,8.0,4.125,0.0,0.0
11QtgJob_Job_Scroll,32,07,0.0,0.0,0.0,0.25,0.0,0.0,0.0,8.0,4.375,0.0,0.0
11QtgJob_Job_Scroll,32,08,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,7.0,4.7143,0.0,0.0
11QtgJob_Job_Scroll,32,09,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,6.0,6.1667,0.0,0.0
11QtgJob_Job_Scroll,32,10,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,5.6667,0.0,0.0
11QtgJob_Job_Scroll,33,01,0.0,0.0,0.0,0.5,0.5,0.25,0.0,4.0,5.75,0.0,0.0
11QtgJob_Job_Scroll,33,02,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,7.0,6.5714,0.0,0.0
11QtgJob_Job_Scroll,33,03,0.0,0.0,0.0,0.25,0.0,0.0,0.0,8.0,3.75,0.0,0.0
11QtgJob_Job_Scroll,33,04,0.0,0.0,0.0,0.1111,0.4444,0.2222,0.0,9.0,3.5556,0.0,0.0
11QtgJob_Job_Scroll,33,05,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,9.0,4.1111,0.0,0.0
11QtgJob_Job_Scroll,33,06,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,6.0,4.6667,0.0,0.0
11QtgJob_Job_Scroll,33,07,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,7.0,4.2857,0.0,0.0
11QtgJob_Job_Scroll,33,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.8571,0.0,0.0
11QtgJob_Job_Scroll,33,09,0.0,0.0,0.0,0.4286,1.1429,0.7143,0.0,7.0,5.8571,0.0,0.0
11QtgJob_Job_Scroll,33,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.5,0.0,0.0
11QtgJob_Job_Scroll,34,01,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,8.0,0.0,0.0
11QtgJob_Job_Scroll,34,02,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,9.0,4.6667,0.0,0.0
11QtgJob_Job_Scroll,34,03,0.0,0.0,0.0,0.4286,0.2857,0.1429,0.0,7.0,4.4286,0.0,0.0
11QtgJob_Job_Scroll,34,04,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,7.0,4.5714,0.0,0.0
11QtgJob_Job_Scroll,34,05,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,9.0,3.4444,0.0,0.0
11QtgJob_Job_Scroll,34,06,0.0,0.0,0.0,0.4444,0.0,0.0,0.0,9.0,4.0,0.0,0.0
11QtgJob_Job_Scroll,34,07,0.0,0.0,0.0,0.3333,0.2222,0.2222,0.0,9.0,3.7778,0.0,0.0
11QtgJob_Job_Scroll,34,08,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,7.0,5.7143,0.0,0.0
11QtgJob_Job_Scroll,34,09,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,6.0,5.0,0.0,0.0
11QtgJob_Job_Scroll,34,10,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,5.5,0.0,0.0
11QtgJob_Job_Scroll,35,01,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0
11QtgJob_Job_Scroll,35,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.7143,0.0,0.0
11QtgJob_Job_Scroll,35,03,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,7.0,4.4286,0.0,0.0
11QtgJob_Job_Scroll,35,04,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,7.0,3.8571,0.0,0.0
11QtgJob_Job_Scroll,35,05,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,4.3333,0.0,0.0
11QtgJob_Job_Scroll,35,06,0.0,0.0,0.0,0.375,0.5,0.5,0.0,8.0,3.75,0.0,0.0
11QtgJob_Job_Scroll,35,07,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,6.0,4.1667,0.0,0.0
11QtgJob_Job_Scroll,35,08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,6.5,0.0,0.0
11QtgJob_Job_Scroll,35,09,0.0,0.0,0.0,0.4,0.0,0.0,0.0,5.0,6.4,0.0,0.0
11QtgJob_Job_Scroll,35,10,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,7.6,0.0,0.0
11QtgJob_Job_Scroll,36,02,0.0,0.0,0.0,0.125,0.0,0.0,0.0,8.0,4.625,0.0,0.0
11QtgJob_Job_Scroll,36,03,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,5.5,0.0,0.0
11QtgJob_Job_Scroll,36,04,0.0,0.0,0.0,0.125,0.0,0.0,0.0,8.0,4.5,0.0,0.0
11QtgJob_Job_Scroll,36,05,0.0,0.0,0.0,0.125,0.0,0.0,0.0,8.0,4.25,0.0,0.0
11QtgJob_Job_Scroll,36,06,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,7.0,4.5714,0.0,0.0
11QtgJob_Job_Scroll,36,07,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,7.0,4.1429,0.0,0.0
11QtgJob_Job_Scroll,36,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0
11QtgJob_Job_Scroll,36,09,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5.0,5.8,0.0,0.0
11QtgJob_Job_Scroll,36,10,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,12.0,0.0,0.0
11QtgJob_Job_Scroll,37,02,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,3.1667,0.0,0.0
11QtgJob_Job_Scroll,37,03,0.0,0.0,0.0,0.125,0.25,0.0,0.0,8.0,3.375,0.0,0.0
11QtgJob_Job_Scroll,37,04,0.0,0.0,0.0,0.2857,0.1429,0.0,0.0,7.0,4.0,0.0,0.0
11QtgJob_Job_Scroll,37,05,0.0,0.0,0.0,0.4286,0.2857,0.1429,0.0,7.0,4.0,0.0,0.0
11QtgJob_Job_Scroll,37,06,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,3.8333,0.0,0.0
11QtgJob_Job_Scroll,37,07,0.0,0.0,0.0,0.3333,0.3333,0.1667,0.0,6.0,4.6667,0.0,0.0
11QtgJob_Job_Scroll,37,08,0.0,0.0,0.0,0.2857,0.2857,0.2857,0.0,7.0,4.7143,0.0,0.0
11QtgJob_Job_Scroll,37,09,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0
11QtgJob_Job_Scroll,38,01,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0
11QtgJob_Job_Scroll,38,02,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,7.0,4.5714,0.0,0.0
11QtgJob_Job_Scroll,38,03,0.0,0.0,0.0,0.2857,0.2857,0.1429,0.0,7.0,5.1429,0.0,0.0
11QtgJob_Job_Scroll,38,04,0.0,0.0,0.0,0.3,0.0,0.0,0.0,10.0,3.7,0.0,0.0
11QtgJob_Job_Scroll,38,05,0.0,0.0,0.0,0.25,0.0,0.0,0.0,8.0,4.25,0.0,0.0
11QtgJob_Job_Scroll,38,06,0.0,0.0,0.0,0.25,0.0,0.0,0.0,8.0,3.75,0.0,0.0
11QtgJob_Job_Scroll,38,07,0.0,0.0,0.0,0.125,0.0,0.0,0.0,8.0,3.75,0.0,0.0
11QtgJob_Job_Scroll,38,08,0.0,0.0,0.0,0.2727,0.0,0.0,0.0,11.0,4.2727,0.0,0.0
1QapGen_Genesis_Apocryphon,01,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.4,0.0,0.0
1QapGen_Genesis_Apocryphon,01,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.8333,0.0,0.0
1QapGen_Genesis_Apocryphon,01,03,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,10.0,0.0,0.0
1QapGen_Genesis_Apocryphon,01,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.8,0.0,0.0
1QapGen_Genesis_Apocryphon,01,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.25,0.0,0.0
1QapGen_Genesis_Apocryphon,01,06,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,12.0,0.0,0.0
1QapGen_Genesis_Apocryphon,01,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.6,0.0,0.0
1QapGen_Genesis_Apocryphon,01,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.75,0.0,0.0
1QapGen_Genesis_Apocryphon,01,09,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,14.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.5,0.0,0.0
1QapGen_Genesis_Apocryphon,01,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.2,0.0,0.0
1QapGen_Genesis_Apocryphon,01,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,12.5,0.0,0.0
1QapGen_Genesis_Apocryphon,01,13,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,16.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,01,18,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,27.5,0.0,0.0
1QapGen_Genesis_Apocryphon,01,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0
1QapGen_Genesis_Apocryphon,01,24,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,9.4,0.0,0.0
1QapGen_Genesis_Apocryphon,01,25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,9.4,0.0,0.0
1QapGen_Genesis_Apocryphon,01,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0
1QapGen_Genesis_Apocryphon,01,27,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,6.0,9.0,0.0,0.0
1QapGen_Genesis_Apocryphon,01,28,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,6.0,8.0,0.0,0.0
1QapGen_Genesis_Apocryphon,02,01,0.0,0.0,0.0,0.25,0.0,0.0,0.0,12.0,5.75,0.0,0.0
1QapGen_Genesis_Apocryphon,02,02,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,7.0,3.7143,0.0,0.0
1QapGen_Genesis_Apocryphon,02,03,0.0,0.0,0.0,0.2,0.0,0.0,0.0,10.0,4.9,0.0,0.0
1QapGen_Genesis_Apocryphon,02,04,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,12.0,5.0,0.0,0.0
1QapGen_Genesis_Apocryphon,02,05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10.0,4.1,0.0,0.0
1QapGen_Genesis_Apocryphon,02,06,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,5.5,0.0,0.0
1QapGen_Genesis_Apocryphon,02,07,0.0,0.0,0.0,0.4,0.0,0.0,0.0,10.0,4.2,0.0,0.0
1QapGen_Genesis_Apocryphon,02,08,0.0,0.0,0.0,0.125,0.0,0.0,0.0,8.0,4.75,0.0,0.0
1QapGen_Genesis_Apocryphon,02,09,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,9.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,02,10,0.0,0.0,0.0,0.3636,0.0,0.0,0.0,11.0,6.2727,0.0,0.0
1QapGen_Genesis_Apocryphon,02,11,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,7.0,4.2857,0.0,0.0
1QapGen_Genesis_Apocryphon,02,12,0.0,0.0,0.0,0.1111,0.2222,0.2222,0.0,9.0,4.4444,0.0,0.0
1QapGen_Genesis_Apocryphon,02,13,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,12.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,02,14,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,9.0,4.7778,0.0,0.0
1QapGen_Genesis_Apocryphon,02,15,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,11.0,3.5455,0.0,0.0
1QapGen_Genesis_Apocryphon,02,16,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,14.0,3.0,0.0,0.0
1QapGen_Genesis_Apocryphon,02,17,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,9.0,4.1111,0.0,0.0
1QapGen_Genesis_Apocryphon,02,18,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,02,19,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,11.0,4.1818,0.0,0.0
1QapGen_Genesis_Apocryphon,02,20,0.0,0.0,0.0,0.1667,0.1667,0.0,0.0,12.0,4.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,02,21,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,02,22,0.0,0.0,0.0,0.125,0.25,0.0,0.0,8.0,5.0,0.0,0.0
1QapGen_Genesis_Apocryphon,02,23,0.0,0.0,0.0,0.2,0.0,0.0,0.0,10.0,4.5,0.0,0.0
1QapGen_Genesis_Apocryphon,02,24,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,13.0,4.6154,0.0,0.0
1QapGen_Genesis_Apocryphon,02,25,0.0,0.0,0.0,0.0909,0.0909,0.0,0.0,11.0,5.5455,0.0,0.0
1QapGen_Genesis_Apocryphon,02,26,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,4.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,03,02,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,8.4,0.0,0.0
1QapGen_Genesis_Apocryphon,03,03,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,8.25,0.0,0.0
1QapGen_Genesis_Apocryphon,03,04,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,11.0,0.0,0.0
1QapGen_Genesis_Apocryphon,03,06,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,14.5,0.0,0.0
1QapGen_Genesis_Apocryphon,03,07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,12.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,03,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.25,0.0,0.0
1QapGen_Genesis_Apocryphon,03,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.6,0.0,0.0
1QapGen_Genesis_Apocryphon,03,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.4,0.0,0.0
1QapGen_Genesis_Apocryphon,03,12,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,7.2,0.0,0.0
1QapGen_Genesis_Apocryphon,03,13,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,6.0,8.1667,0.0,0.0
1QapGen_Genesis_Apocryphon,03,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.8,0.0,0.0
1QapGen_Genesis_Apocryphon,03,24,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,15.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,04,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.5,0.0,0.0
1QapGen_Genesis_Apocryphon,04,02,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,6.0,0.0,0.0
1QapGen_Genesis_Apocryphon,04,03,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,6.2,0.0,0.0
1QapGen_Genesis_Apocryphon,04,11,0.0,0.0,0.0,0.0,0.5,0.3333,0.0,6.0,4.5,0.0,0.0
1QapGen_Genesis_Apocryphon,04,12,0.0,0.0,0.0,0.0,0.4,0.4,0.0,5.0,4.4,0.0,0.0
1QapGen_Genesis_Apocryphon,04,14,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,6.0,0.0,0.0
1QapGen_Genesis_Apocryphon,05,01,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,3.5,0.0,0.0
1QapGen_Genesis_Apocryphon,05,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.1,0.0,0.0
1QapGen_Genesis_Apocryphon,05,03,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,9.0,3.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,05,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.5,0.0,0.0
1QapGen_Genesis_Apocryphon,05,05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,7.4,0.0,0.0
1QapGen_Genesis_Apocryphon,05,06,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,9.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,05,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.6,0.0,0.0
1QapGen_Genesis_Apocryphon,05,08,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,10.0,0.0,0.0
1QapGen_Genesis_Apocryphon,05,09,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,14.0,4.5714,0.0,0.0
1QapGen_Genesis_Apocryphon,05,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.25,0.0,0.0
1QapGen_Genesis_Apocryphon,05,11,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5.0,9.8,0.0,0.0
1QapGen_Genesis_Apocryphon,05,12,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,7.0,8.5714,0.0,0.0
