text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
",,,,,",getlex.php?coord=44406004030003&word=3,,,,,,,,,,,,,
ly,getlex.php?coord=44406004030002&word=3,prep.,,,,,"to, for",,,,,l_,prep.,"to, for"
yqr,getlex.php?coord=44406004030001&word=2,n.m.,,,,,honor,honor,"valuables, wealth",outside margin of a book,,yqr,n.m.,"honor | honor | valuables, wealth | outside margin of a book"
w]hw),getlex.php?coord=44406004020010&word=2,conj. pron.,,,,,"and, also",he,he,as copula,,w_,conj. pron.,"and, also | he | he | as copula"
kl),getlex.php?coord=44406004020009&word=3,n.(pr.),,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,kl,n.(pr.),"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
wb[tr,getlex.php?coord=44406004020008&word=5,conj. prep.,,,,,"and, also",after,after,conj.: after,,w_,conj. prep.,"and, also | after | after | conj.: after"
",,,,,",getlex.php?coord=44406004020007&word=6,,,,,,,,,,,,,
",,,",getlex.php?coord=44406004020007&word=1,,,,,,,,,,,,,
bt]r?hN,getlex.php?coord=44406004020006&word=2,prep.,,,,,after,after,conj.: after,"w. personal pron. suf. : behind one, backwards (?)",,btr,prep.,"after | after | conj.: after | w. personal pron. suf. : behind one, backwards (?)"
wbtrhN,getlex.php?coord=44406004020005&word=2,conj. prep.,,,,,"and, also",after,after,conj.: after,,w_,conj. prep.,"and, also | after | after | conj.: after"
",,,])",getlex.php?coord=44406004020004&word=1,,,,,,,,,,,,,
mlyx]y?N,getlex.php?coord=44406004020003&word=2,adj.,,,,,salty; salted,salty,salted,,,mlyḥ,adj.,salty; salted | salty | salted
m?[N,getlex.php?coord=44406004020002&word=3,prep.,,,,,from,from,partitive,indicating the agent of a passive,,mn,prep.,from | from | partitive | indicating the agent of a passive
",,,]q?",getlex.php?coord=44406004020001&word=1,,,,,,,,,,,,,
"[,,,",getlex.php?coord=44406004010007&word=0,,,,,,,,,,,,,
"[,,,",getlex.php?coord=44406004010006&word=0,,,,,,,,,,,,,
",,,",getlex.php?coord=44406004010004&word=4,,,,,,,,,,,,,
",,,",getlex.php?coord=44406004010003&word=2,,,,,,,,,,,,,
"[,,,",getlex.php?coord=44406004010002&word=2,,,,,,,,,,,,,
",,,]N",getlex.php?coord=44406004010001&word=1,,,,,,,,,,,,,
"[,,,",getlex.php?coord=44406003010006&word=0,,,,,,,,,,,,,
",,,]h",getlex.php?coord=44406003010005&word=1,,,,,,,,,,,,,
k]dy,getlex.php?coord=44406003010004&word=2,conj.,,,,,when,when,just as,as follows (,,kd,conj.,when | when | just as | as follows (
wlkl,getlex.php?coord=44406003010003&word=5,conj. prep. n.(pr.),,,,,"and, also","to, for","all, every",alone preceding a noun (technically the construct state!) :,,w_,conj. prep. n.(pr.),"and, also | to, for | all, every | alone preceding a noun (technically the construct state!) :"
"[,,,",getlex.php?coord=44406003010003&word=0,,,,,,,,,,,,,
])?nh,getlex.php?coord=44406003010002&word=2,pron.,,,,,I,I,as enclitic subject marker with participles/adjectives,(philos.) Ego,,ˀnh,pron.,I | I | as enclitic subject marker with participles/adjectives | (philos.) Ego
mN,getlex.php?coord=44406003010001&word=3,prep.,,,,,from,from,partitive,indicating the agent of a passive,,mn,prep.,from | from | partitive | indicating the agent of a passive
"[,,,,,]",getlex.php?coord=44406002060002&word=0,,,,,,,,,,,,,
",,,[,,,",getlex.php?coord=44406002050201&word=0,,,,,,,,,,,,,
(M,getlex.php?coord=44406002050102&word=1,prep.,,,,,with,"with, together with",at,"at the time of, during",,ˁm,prep.,"with | with, together with | at | at the time of, during"
qwd$,getlex.php?coord=44406002000308&word=3,n.m.,,,,,holiness,holiness,holy place,consecrated object,,qdwš,n.m.,holiness | holiness | holy place | consecrated object
(m),getlex.php?coord=44406002000307&word=7,n.m.,,,,,people,"related group of people, nation","people, folks",,,ˁm,n.m.,"people | related group of people, nation | people, folks"
dry,getlex.php?coord=44406002000307&word=2,n.m.,,,,,"age, generation; row","age, generation","row, rank",in various expressions of eternity,,dr,n.m.,"age, generation; row | age, generation | row, rank | in various expressions of eternity"
kwl,getlex.php?coord=44406002000306&word=7,n.(pr.),,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,kl,n.(pr.),"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
"])bwh,",getlex.php?coord=44406002000306&word=1,n.m.,,,,,father,father,"ancestor, forefather",ˀabbā,,ˀb,n.m.,"father | father | ancestor, forefather | ˀabbā"
)bhth?,getlex.php?coord=44406002000305&word=6,n.m.,,,,,father,father,"ancestor, forefather",ˀabbā,,ˀb,n.m.,"father | father | ancestor, forefather | ˀabbā"
btw]l?h,getlex.php?coord=44406002000305&word=1,prep.,,,,,"to, for",,,,,l_,prep.,"to, for"
)bwh,getlex.php?coord=44406002000303&word=6,,,,,,,,,,,,,
"[,,,,]t?)byN",getlex.php?coord=44406002000303&word=0,,,,,,,,,,,,,
",,,])",getlex.php?coord=44406002000302&word=2,,,,,,,,,,,,,
"[,,,",getlex.php?coord=44406002000301&word=0,,,,,,,,,,,,,
tr(y,getlex.php?coord=44406002000218&word=1,n.m.,,,,,gate,"gate, doorway","entrance, opening","of ""king"" or ""palace"" : royal court",,trˁ,n.m.,"gate | gate, doorway | entrance, opening | of ""king"" or ""palace"" : royal court"
(d,getlex.php?coord=44406002000217&word=2,conj.,,,,,until,until,"while, while still",before,,ˁd,conj.,"until | until | while, while still | before"
wxzyt,getlex.php?coord=44406002000216&word=2,"conj. vb. G D C Gt Ct ethpolal, ethpay/w c el",,,,,"and, also",to see,to see,(,,w_,"conj. vb. G D C Gt Ct ethpolal, ethpay/w c el","and, also | to see | to see | ("
xzywN,getlex.php?coord=44406002000215&word=2,n.m.,,,,,appearance; vision,"appearance, look","vision (dream, prophetic, etc.)",miracle,,ḥzw,n.m.,"appearance; vision | appearance, look | vision (dream, prophetic, etc.) | miracle"
)nh,getlex.php?coord=44406002000214&word=2,pron.,,,,,I,I,as enclitic subject marker with participles/adjectives,(philos.) Ego,,ˀnh,pron.,I | I | as enclitic subject marker with participles/adjectives | (philos.) Ego
mN,getlex.php?coord=44406002000213&word=0,prep.,,,,,from,from,partitive,indicating the agent of a passive,,mn,prep.,from | from | partitive | indicating the agent of a passive
(l,getlex.php?coord=44406002000212&word=0,prep.,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,prep.,"upon; against; to | upon, over, on to | against, over against | toward, to"
(bdK,getlex.php?coord=44406002000210&word=1,n.m.,,,,,servant,servant,,,,ˁbd,n.m.,servant | servant
dyN,getlex.php?coord=44406002000209&word=0,n.m.,,,,,judgment,court case,judgment,"justice, what is right",,dyn,n.m.,"judgment | court case | judgment | justice, what is right"
",,,",getlex.php?coord=44406002000207&word=2,,,,,,,,,,,,,
mry,getlex.php?coord=44406002000206&word=0,n.m.,,,,,"master, lord",master,owner,title of respect,,mry,n.m.,"master, lord | master | owner | title of respect"
wqrbny,getlex.php?coord=44406002000118&word=4,conj. n.m.,,,,,"and, also",sacrifice,sacrificial offering,gift,,w_,conj. n.m.,"and, also | sacrifice | sacrificial offering | gift"
kl,getlex.php?coord=44406002000117&word=5,n.(pr.),,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,kl,n.(pr.),"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
"[,,,",getlex.php?coord=44406002000117&word=0,,,,,,,,,,,,,
qdmyK,getlex.php?coord=44406002000115&word=4,prep.,,,,,before,before,as a substantive : front part,,,qdm,prep.,before | before | as a substantive : front part
wmnd(,getlex.php?coord=44406002000114&word=3,conj. n.m.,,,,,"and, also",intelligence,intelligence,"acquaintance, relative",,w_,conj. n.m.,"and, also | intelligence | intelligence | acquaintance, relative"
wznwt),getlex.php?coord=44406002000113&word=3,conj. n.f.,,,,,"and, also",harlotry,harlotry,fornication,,w_,conj. n.f.,"and, also | harlotry | harlotry | fornication"
])?rxt,getlex.php?coord=44406002000112&word=2,n.f.,,,,,"way, road",road,"way of life, behavior",normal human bodily activities,,ˀwrḥ,n.f.,"way, road | road | way of life, behavior | normal human bodily activities"
",,,",getlex.php?coord=44406002000111&word=1,,,,,,,,,,,,,
",,,",getlex.php?coord=44406002000110&word=1,,,,,,,,,,,,,
",,,",getlex.php?coord=44406002000109&word=1,,,,,,,,,,,,,
"[,,,",getlex.php?coord=44406002000108&word=0,,,,,,,,,,,,,
",,,",getlex.php?coord=44406002000107&word=1,,,,,,,,,,,,,
])?nh,getlex.php?coord=44406002000106&word=3,pron.,,,,,I,I,as enclitic subject marker with participles/adjectives,(philos.) Ego,,ˀnh,pron.,I | I | as enclitic subject marker with participles/adjectives | (philos.) Ego
",,,",getlex.php?coord=44406002000106&word=2,,,,,,,,,,,,,
",,,",getlex.php?coord=44406002000106&word=1,,,,,,,,,,,,,
",,,",getlex.php?coord=44406002000105&word=2,,,,,,,,,,,,,
"[,,,",getlex.php?coord=44406002000104&word=0,,,,,,,,,,,,,
"[,,,",getlex.php?coord=44406002000101&word=0,,,,,,,,,,,,,
]bkN,getlex.php?coord=44406001000502&word=4,adv.,,,,,then,"then, at that time in the past","so then, in that case (in the future)",,,bkn,adv.,"then | then, at that time in the past | so then, in that case (in the future)"
b*[r]$*(?),getlex.php?coord=44406001000501&word=2,,,,,,,,,,,,,
"[,,,,],,",getlex.php?coord=44406001000409&word=0,,,,,,,,,,,,,
",,,]",getlex.php?coord=44406001000407&word=5,,,,,,,,,,,,,
"bx$wK?[,,,]$?,,,",getlex.php?coord=44406001000406&word=3,prep.,,,,,"in, with",,,,,b_,prep.,"in, with"
